No,ISIN CODE,Year,PRICE TO BOOK VAL,RETURN ON ASSETS,TOTAL DEBT % COMMON EQUITY
775,KR7012750006,2014,3.03,9.21,21.44
775,KR7012750006,2015,2.83,11.04,0
775,KR7012750006,2016,3.07,9.95,0
775,KR7012750006,2017,2.81,9.52,0
776,KR7006400006,2014,0.95,-0.4,15.34
776,KR7006400006,2015,0.77,0.56,15.89
776,KR7006400006,2016,0.68,1.64,8.87
776,KR7006400006,2017,0.93,4.42,12.65
777,KR7009150004,2014,1.07,7.22,37.74
777,KR7009150004,2015,1.12,0.72,48.52
777,KR7009150004,2016,0.87,0.67,57.83
777,KR7009150004,2017,1.35,2.72,60.92
778,KR7056190002,2014,1.49,6.89,1.72
778,KR7056190002,2015,1.66,3.51,66.77
778,KR7056190002,2016,1.73,6.6,50.56
778,KR7056190002,2017,2.06,12.73,32.09
779,KR7032830002,2014,2.08,0.7,4
779,KR7032830002,2015,2.08,0.6,9.26
779,KR7032830002,2016,1.67,0.97,113.38
779,KR7032830002,2017,1.76,0.55,113.8
780,KR7012450003,2014,1.9,-2.82,37.18
780,KR7012450003,2015,0.62,0.58,23.25
780,KR7012450003,2016,1.03,7.47,50.7
780,KR7012450003,2017,1.19,-0.24,61.7
781,KR7004170007,2014,0.82,2.82,93.18
781,KR7004170007,2015,0.97,5.73,82.64
781,KR7004170007,2016,0.74,3.1,101.85
781,KR7004170007,2017,0.74,2.37,95.97
782,KR7028050003,2014,3.3,1.47,161.52
782,KR7028050003,2015,-2.73,-23.79,-897.35
782,KR7028050003,2016,1.98,0.62,143.59
782,KR7028050003,2017,2.36,-0.45,140.8
783,KR7001740000,2014,0.95,1.29,109.69
783,KR7001740000,2015,0.83,1.69,98.93
783,KR7001740000,2016,0.63,-0.4,114.38
783,KR7001740000,2017,0.75,1.02,90.22
784,KR7005930003,2014,1.34,10.83,6.95
784,KR7005930003,2015,1.15,8.33,7.45
784,KR7005930003,2016,0.95,9.26,8.2
784,KR7005930003,2017,1.47,15.12,9.08
785,KR7055550008,2014,0.79,1.05,233.04
785,KR7055550008,2015,0.69,1,223.65
785,KR7055550008,2016,0.62,1.05,246.23
785,KR7055550008,2017,0.72,0.98,257.7
786,KR7008770000,2014,4.8,5,82.43
786,KR7008770000,2015,5.76,1.53,115.94
786,KR7008770000,2016,3.74,2.14,114.25
786,KR7008770000,2017,3.49,1.77,131.1
787,KR7011790003,2014,0.96,3.13,140.44
787,KR7011790003,2015,1.03,8.52,106.82
787,KR7011790003,2016,0.71,1.8,95.92
787,KR7011790003,2017,0.71,4.05,97.56
788,KR7017670001,2014,1.15,7.55,50.74
788,KR7017670001,2015,1.19,6.14,53.34
788,KR7017670001,2016,0.95,6.36,49.88
788,KR7017670001,2017,0.99,8.76,45.1
789,KR7010140002,2014,1.02,0.99,69.11
789,KR7010140002,2015,0.87,-6.96,118.8
789,KR7010140002,2016,0.45,-0.31,85.05
789,KR7010140002,2017,0.72,-1.9,73.35
790,KR7035760008,2014,2.62,4.05,140.56
790,KR7035760008,2015,1.7,3.57,111.62
790,KR7035760008,2016,1.25,1.3,79.21
790,KR7035760008,2017,1.14,5.33,66.59
791,KR7019170000,2014,0.86,1.31,82.58
791,KR7019170000,2015,1.09,1.46,80.69
791,KR7019170000,2016,2.37,-3.05,56.37
791,KR7019170000,2017,1.39,1.35,52.67
792,KR7028670008,2014,0.55,19,277.35
792,KR7028670008,2015,0.84,2.72,122.34
792,KR7028670008,2016,0.74,3.26,59.84
792,KR7028670008,2017,1.18,4.73,51.16
793,KR7029780004,2014,0.71,5.2,142.34
793,KR7029780004,2015,0.73,3.01,146.9
793,KR7029780004,2016,0.64,2.76,178.46
793,KR7029780004,2017,0.65,2.78,186.55
794,KR7010950004,2014,1.38,-2.21,74.1
794,KR7010950004,2015,1.45,6.26,66.7
794,KR7010950004,2016,1.51,10.09,73.68
794,KR7010950004,2017,1.74,8.89,70.79
795,KR7016360000,2014,0.91,1.71,277.18
795,KR7016360000,2015,1.27,1.52,342.46
795,KR7016360000,2016,0.7,1.02,351.56
795,KR7016360000,2017,0.78,1.2,345.9
796,KR7046890000,2014,4.01,0.19,62.37
796,KR7046890000,2015,1.85,1.85,40.56
796,KR7046890000,2016,1.33,3.62,29.07
796,KR7046890000,2017,1.9,3.77,29.37
797,KR7018260000,2014,,7.65,0.49
797,KR7018260000,2015,4.53,7.43,0.23
797,KR7018260000,2016,2.72,7.07,0.13
797,KR7018260000,2017,2.16,7.56,0.01
798,KR7084990001,2014,10.73,0.23,1.84
798,KR7084990001,2015,29.69,0.36,1.5
798,KR7084990001,2016,9.36,0.37,2.12
798,KR7084990001,2017,9.02,-3.59,6.92
799,KR7316140003,2014,,0.63,294.79
799,KR7316140003,2015,0.45,0.59,289.85
799,KR7316140003,2016,0.4,0.63,278.7
799,KR7316140003,2017,0.6,0.68,270.9
800,KR7021240007,2014,5.96,15.71,15.92
800,KR7021240007,2015,5.6,20.41,7.11
800,KR7021240007,2016,6.26,13.27,29.75
800,KR7021240007,2017,7.42,16.25,69.47
801,KR7047040001,2014,1.34,1.96,102.13
801,KR7047040001,2015,1.09,2.36,91.38
801,KR7047040001,2016,1.19,-6.98,135.35
801,KR7047040001,2017,1.45,3.94,87.87
802,KR7000100008,2014,1.38,5.92,5.51
802,KR7000100008,2015,2.05,7.35,11.12
802,KR7000100008,2016,1.87,8.43,13.15
802,KR7000100008,2017,1.47,5.44,8.37
803,KR7111770004,2014,1.94,10.07,11.38
803,KR7111770004,2015,2.38,7.58,32.3
803,KR7111770004,2016,1.55,5.18,40.34
803,KR7111770004,2017,1.19,5.23,35.21
804,KR7263750002,2014,,,-72.43
804,KR7263750002,2015,,117.64,-159.97
804,KR7263750002,2016,,168.94,27.64
804,KR7263750002,2017,,17.51,0
805,KR7138930003,2014,0.77,1.64,293.01
805,KR7138930003,2015,0.71,0.86,256.59
805,KR7138930003,2016,0.43,,235.67
805,KR7138930003,2017,0.47,0.68,226.69
806,KR7047810007,2014,3.17,6.25,35.16
806,KR7047810007,2015,5.89,8.38,38.48
806,KR7047810007,2016,4.39,,38.73
806,KR7047810007,2017,5.38,-7.4,78.9
807,KR7139130009,2014,0.93,0.89,193.23
807,KR7139130009,2015,0.61,0.92,185.72
807,KR7139130009,2016,0.4,0.78,197.86
807,KR7139130009,2017,0.51,0.78,198.49
808,KR7181710005,2014,0.97,4.25,5.51
808,KR7181710005,2015,0.78,10.75,4.38
808,KR7181710005,2016,0.82,0.72,1.58
808,KR7181710005,2017,0.89,0.86,6.49
809,KR7071840003,2014,0.99,4.19,43.41
809,KR7071840003,2015,1.09,4.38,42.29
809,KR7071840003,2016,0.65,4.56,34.24
809,KR7071840003,2017,0.73,5.17,32.06
810,MYL6399OO009,2014,25.34,8.91,597.59
810,MYL6399OO009,2015,27.29,8.64,504.98
810,MYL6399OO009,2016,22.9,11.26,633.43
810,MYL6399OO009,2017,21.3,11.8,546.29
811,MYL5657OO001,2014,1.08,2.23,66.39
811,MYL5657OO001,2015,0.81,1.55,93.59
811,MYL5657OO001,2016,0.38,0.22,103.76
811,MYL5657OO001,2017,0.28,-0.04,112.77
812,MYL1015OO006,2014,1.52,1.65,119.65
812,MYL1015OO006,2015,1.28,1.73,125.58
812,MYL1015OO006,2016,0.82,1.29,122.53
812,MYL1015OO006,2017,0.99,1.29,102.71
813,MYL5210OO009,2014,2.09,2.49,92.64
813,MYL5210OO009,2015,1.02,-0.69,110.64
813,MYL5210OO009,2016,0.75,-9.31,233.52
813,MYL5210OO009,2017,0.83,3.1,209.61
814,MYL2291OO002,2014,2.16,7.5,26.35
814,MYL2291OO002,2015,1.85,3.55,54.26
814,MYL2291OO002,2016,1.79,5.52,50.15
814,MYL2291OO002,2017,2.15,4.99,73.47
815,MYL5099OO006,2014,1.42,3.22,279.42
815,MYL5099OO006,2015,1.4,6,283.29
815,MYL5099OO006,2016,0.98,12.39,159.49
815,MYL5099OO006,2017,1.45,9.39,115.66
816,MYL5248OO009,2014,3.69,23.13,0
816,MYL5248OO009,2015,6.04,32.95,0
816,MYL5248OO009,2016,5.95,24.55,0
816,MYL5248OO009,2017,5.03,13.18,13.28
817,MYL3395OO000,2014,0.31,-0.49,129.53
817,MYL3395OO000,2015,0.29,5.29,116.16
817,MYL3395OO000,2016,0.25,1.14,108.83
817,MYL3395OO000,2017,0.27,1.4,103.27
818,MYL1562OO007,2014,7.52,19.51,118.02
818,MYL1562OO007,2015,5.72,18.03,101.83
818,MYL1562OO007,2016,5.25,14.2,108.44
818,MYL1562OO007,2017,5.05,10.44,148.92
819,MYL1818OO003,2014,5.42,11.69,0
819,MYL1818OO003,2015,5.72,10.63,0
819,MYL1818OO003,2016,5.33,8.57,0
819,MYL1818OO003,2017,6.56,9.61,0.94
820,MYL2836OO004,2014,11.95,34.34,16.73
820,MYL2836OO004,2015,11.77,33.57,9.39
820,MYL2836OO004,2016,12.55,31.93,10.39
820,MYL2836OO004,2017,15.15,34.62,5.61
821,MYL1023OO000,2014,1.66,1.01,182.53
821,MYL1023OO000,2015,1.25,0.88,165.76
821,MYL1023OO000,2016,0.85,0.97,150.71
821,MYL1023OO000,2017,1.14,1.13,142.1
822,MYL7277OO006,2014,5.68,7.47,61.57
822,MYL7277OO006,2015,4.26,8.58,43.38
822,MYL7277OO006,2016,3.4,8.24,36.24
822,MYL7277OO006,2017,3.43,8.08,45.76
823,MYL3034OO005,2014,1.73,10.99,66.27
823,MYL3034OO005,2015,2.41,11.35,98.8
823,MYL3034OO005,2016,3.56,10.24,80.6
823,MYL3034OO005,2017,3.86,10.27,77.7
824,MYL5222OO004,2014,2.62,2.31,73.76
824,MYL5222OO004,2015,1.17,1.06,84.44
824,MYL5222OO004,2016,0.86,0.43,96.3
824,MYL5222OO004,2017,1.27,1.15,98.05
825,MYL5398OO002,2014,1.94,8.2,46.23
825,MYL5398OO002,2015,1.97,6.54,65.26
825,MYL5398OO002,2016,1.67,5.21,69.91
825,MYL5398OO002,2017,1.77,4.53,70.14
826,MYL3182OO002,2014,1.35,2.82,69.51
826,MYL3182OO002,2015,1.01,2.53,78.41
826,MYL3182OO002,2016,0.91,3.17,72.15
826,MYL3182OO002,2017,1.13,2.39,83.74
827,MYL5168OO009,2014,3.73,22.72,0.51
827,MYL5168OO009,2015,4.49,16.36,0.5
827,MYL5168OO009,2016,4.17,15.1,16.52
827,MYL5168OO009,2017,4.95,13.38,18.43
828,MYL5819OO007,2014,1.73,1.42,137.54
828,MYL5819OO007,2015,1.49,1.43,116.95
828,MYL5819OO007,2016,1.31,1.15,67.34
828,MYL5819OO007,2017,1.29,1.18,50.42
829,MYL1082OO006,2014,1.44,1.15,227.3
829,MYL1082OO006,2015,1.31,0.98,174.16
829,MYL1082OO006,2016,1.11,0.78,119.11
829,MYL1082OO006,2017,1.17,0.78,95.84
830,MYL5225OO007,2014,1.75,3.23,21.95
830,MYL5225OO007,2015,2.23,4.06,33.11
830,MYL5225OO007,2016,2.43,2.07,35.1
830,MYL5225OO007,2017,2.26,3.05,40.9
831,MYL3336OO004,2014,1.18,5.89,83.28
831,MYL3336OO004,2015,1.43,3.3,73.01
831,MYL3336OO004,2016,1.33,4.68,64.74
831,MYL3336OO004,2017,1.32,3.67,63.22
832,MYL1961OO001,2014,5.54,18.26,124.63
832,MYL1961OO001,2015,5.2,1.51,131.41
832,MYL1961OO001,2016,3.68,4.97,103.41
832,MYL1961OO001,2017,3.82,4.97,98.48
833,MYL5249OO007,2014,0.76,6.98,18.36
833,MYL5249OO007,2015,0.58,5.4,20.85
833,MYL5249OO007,2016,0.62,5.26,26.83
833,MYL5249OO007,2017,0.63,3.28,68.55
834,MYL2445OO004,2014,3.39,8.69,37.55
834,MYL2445OO004,2015,2.47,6.37,47.53
834,MYL2445OO004,2016,2.34,9.99,43.47
834,MYL2445OO004,2017,2.29,6.12,38.4
835,MYL7153OO009,2014,3.14,12.7,25.54
835,MYL7153OO009,2015,4.08,15.21,23.48
835,MYL7153OO009,2016,4.07,11.57,16.98
835,MYL7153OO009,2017,3.58,11.19,34.35
836,MYL3794OO004,2014,2.54,6.39,0
836,MYL3794OO004,2015,2.61,6.06,11.04
836,MYL3794OO004,2016,2.31,2.24,11.36
836,MYL3794OO004,2017,1.7,-4.45,17
837,MYL5014OO005,2014,1.58,5.49,117.13
837,MYL5014OO005,2015,1.37,3.58,87.92
837,MYL5014OO005,2016,1.34,0.2,85.46
837,MYL5014OO005,2017,1.73,3.1,81.72
838,MYL1155OO000,2014,1.75,1.3,192.03
838,MYL1155OO000,2015,1.48,1.22,164.75
838,MYL1155OO000,2016,1.26,1.17,139.17
838,MYL1155OO000,2017,1.38,1.24,149.26
839,MYL6012OO008,2014,11.03,11.46,191.44
839,MYL6012OO008,2015,12.55,11.22,236.44
839,MYL6012OO008,2016,8.65,12.26,208.94
839,MYL6012OO008,2017,7.22,11.81,108.57
840,MYL3816OO005,2014,1.03,6.11,31.49
840,MYL3816OO005,2015,1.06,5.94,18.39
840,MYL3816OO005,2016,0.87,5.33,33.1
840,MYL3816OO005,2017,0.96,4.18,33.47
841,MYL3689OO006,2014,3.92,10.09,20.73
841,MYL3689OO006,2015,3.56,10.4,15.98
841,MYL3689OO006,2016,4.35,12.94,20.34
841,MYL3689OO006,2017,4.3,10.58,17.78
842,MYL2194OO008,2014,1.13,3.79,343.38
842,MYL2194OO008,2015,0.84,5.63,98.07
842,MYL2194OO008,2016,0.69,4.48,95.85
842,MYL2194OO008,2017,0.8,1.44,93.43
843,MYL5186OO001,2014,2.34,3.05,10.06
843,MYL5186OO001,2015,0.77,1.12,0
843,MYL5186OO001,2016,0.74,-3.45,0.79
843,MYL5186OO001,2017,0.58,1,0
844,MYL4502OO000,2014,1.71,3.79,28.45
844,MYL4502OO000,2015,1.11,6.45,18.52
844,MYL4502OO000,2016,1.06,-2.14,20.53
844,MYL4502OO000,2017,1.59,-35.23,40.98
845,MYL6947OO005,2014,60.62,51.16,152.69
845,MYL6947OO005,2015,89.07,39.36,249.13
845,MYL6947OO005,2016,66.63,33.26,439.44
845,MYL6947OO005,2017,75.09,27.8,521.35
846,MYQ0138OO006,2014,8.65,24.51,10.21
846,MYQ0138OO006,2015,10.77,20.29,4.53
846,MYQ0138OO006,2016,11.95,25,26.8
846,MYQ0138OO006,2017,13.95,26.06,24.81
847,MYL2488OO004,2014,1.53,1.28,88.76
847,MYL2488OO004,2015,1.52,,65
847,MYL2488OO004,2016,1.2,,72.56
847,MYL2488OO004,2017,1.22,,50.89
848,MYL4707OO005,2014,20.52,26.3,22.44
848,MYL4707OO005,2015,24.09,26.03,49.32
848,MYL4707OO005,2016,27.31,26.87,42.81
848,MYL4707OO005,2017,30.04,26.91,60.93
849,MYL1295OO004,2014,2.65,1.51,121.88
849,MYL1295OO004,2015,2.38,1.55,75.72
849,MYL1295OO004,2016,2.16,1.53,81.13
849,MYL1295OO004,2017,2.07,1.55,83.18
850,MYL5183OO008,2014,2.4,9.05,1.18
850,MYL5183OO008,2015,2,9.55,1.04
850,MYL5183OO008,2016,1.89,9.47,0.76
850,MYL5183OO008,2017,2.1,12.96,0.49
851,MYL4065OO008,2014,1.15,5.23,3.29
851,MYL4065OO008,2015,0.94,5.3,3.65
851,MYL4065OO008,2016,0.89,4.77,2.52
851,MYL4065OO008,2017,0.96,5.37,3.74
852,MYL5681OO001,2014,5.21,5.21,10.4
852,MYL5681OO001,2015,4,9.06,4.28
852,MYL5681OO001,2016,4.38,10.89,2.24
852,MYL5681OO001,2017,4.1,16.11,1.12
853,MYL6033OO004,2014,4.52,14.98,8.38
853,MYL6033OO004,2015,3.82,15.57,9.25
853,MYL6033OO004,2016,3.55,12.08,18.8
853,MYL6033OO004,2017,3,11.27,24.64
854,MYL8869OO009,2014,1.03,6.51,126.3
854,MYL8869OO009,2015,1.88,2.93,176.09
854,MYL8869OO009,2016,1.83,8.42,153.3
854,MYL8869OO009,2017,4.61,9.97,137.57
855,MYL7084OO006,2014,2.65,8.86,50.89
855,MYL7084OO006,2015,3.12,9.08,53.06
855,MYL7084OO006,2016,3.11,8.19,48.6
855,MYL7084OO006,2017,3.38,7.51,52.84
856,MYL4715OO008,2014,1.46,6.03,9.93
856,MYL4715OO008,2015,1.28,5.38,24.24
856,MYL4715OO008,2016,1.22,10.76,21.78
856,MYL4715OO008,2017,1.7,4.43,35.69
857,MYL1066OO009,2014,1.14,1.18,182.81
857,MYL1066OO009,2015,0.98,0.89,164.39
857,MYL1066OO009,2016,0.82,0.89,182.07
857,MYL1066OO009,2017,0.94,1,142.02
858,MYL4162OO003,2014,33.39,69.59,70.67
858,MYL4162OO003,2015,33.45,75.32,55.8
858,MYL4162OO003,2016,23.09,62.23,21.25
858,MYL4162OO003,2017,34.21,46.1,98.92
859,MYL5218OO002,2014,2.11,7.17,121.24
859,MYL5218OO002,2015,1.3,6.54,141.44
859,MYL5218OO002,2016,0.74,-0.17,150.15
859,MYL5218OO002,2017,1.2,2.65,142.6
860,MYL5285OO001,2015,,,147.46
860,MYL5285OO001,2016,,5.2,136.86
860,MYL5285OO001,2017,,13.86,90.82
861,MYL4197OO009,2014,2.06,7.57,39.62
861,MYL4197OO009,2015,1.82,4.88,59.53
861,MYL4197OO009,2016,1.45,4.62,55.98
861,MYL4197OO009,2017,1.7,4.23,14.55
862,MYL5288OO005,2015,,,104.49
862,MYL5288OO005,2016,,7.77,84.1
862,MYL5288OO005,2017,,4.83,69.11
863,MYL8664OO004,2014,1.28,3.83,85.31
863,MYL8664OO004,2015,1.13,6.83,65.59
863,MYL8664OO004,2016,1.12,5.26,79.72
863,MYL8664OO004,2017,1.27,4.11,77.29
864,MYL5347OO009,2014,1.6,6.55,74.6
864,MYL5347OO009,2015,1.67,6.05,66.53
864,MYL5347OO009,2016,1.51,6.59,76.84
864,MYL5347OO009,2017,1.36,7.07,81.56
865,MYL4863OO006,2014,3.19,4.79,85.17
865,MYL4863OO006,2015,3.67,3.82,97.47
865,MYL4863OO006,2016,3.27,4.07,108.72
865,MYL4863OO006,2017,3.09,4.72,103.91
866,MYL6888OO001,2014,2.88,6.26,69.79
866,MYL6888OO001,2015,2.52,6.08,72.84
866,MYL6888OO001,2016,2.06,1.88,99.62
866,MYL6888OO001,2017,1.92,2.5,83.32
867,MYL7113OO003,2014,2.09,10.03,12.97
867,MYL7113OO003,2015,2.1,12.31,39.55
867,MYL7113OO003,2016,3.56,13.73,21.97
867,MYL7113OO003,2017,3.38,12.01,18.79
868,MYL5148OO001,2014,1.62,4.99,37.24
868,MYL5148OO001,2015,0.8,2.7,40.4
868,MYL5148OO001,2016,0.7,1.49,54.37
868,MYL5148OO001,2017,0.85,2.44,59.69
869,MYL4588OO009,2014,1.91,4.61,63.67
869,MYL4588OO009,2015,1.92,0.52,91.35
869,MYL4588OO009,2016,1.41,-8.58,134.68
869,MYL4588OO009,2017,2.06,-3.99,90.63
870,MYL7106OO007,2014,1.69,7.18,37.3
870,MYL7106OO007,2015,1.3,,
870,MYL7106OO007,2016,1.73,,37.8
870,MYL7106OO007,2017,1.31,4.31,42.22
871,MYL5246OO003,2014,5.26,15.6,65.18
871,MYL5246OO003,2015,7.96,14.37,60.59
871,MYL5246OO003,2016,7.05,16.76,55.58
871,MYL5246OO003,2017,5.85,15.44,65.94
872,MYL4677OO000,2014,1.22,4.51,233.44
872,MYL4677OO000,2015,1.19,2.88,256.16
872,MYL4677OO000,2016,1.13,2.88,253.79
872,MYL4677OO000,2017,1.07,2.58,289.97
873,MYL6742OO000,2014,1.02,5.06,225.3
873,MYL6742OO000,2015,1.03,3.49,222.3
873,MYL6742OO000,2016,0.9,4.1,193.26
873,MYL6742OO000,2017,0.88,2.96,215.16
874,PHY0486V1154,2014,2.26,4,145.99
874,PHY0486V1154,2015,2.53,4.15,131.62
874,PHY0486V1154,2016,2.2,4.17,132.95
874,PHY0486V1154,2017,2.16,4.25,141.13
875,PHY003341054,2014,2.41,4.53,77.86
875,PHY003341054,2015,1.8,4.02,87.32
875,PHY003341054,2016,0.98,3.98,99.18
875,PHY003341054,2017,0.93,3.66,112.36
876,PHY0488F1004,2014,4.42,5.31,118.02
876,PHY0488F1004,2015,4.54,5.47,98.92
876,PHY0488F1004,2016,3.51,5.43,109.16
876,PHY0488F1004,2017,3.33,5.7,105.4
877,PHY0005M1090,2014,3.02,10.5,106.13
877,PHY0005M1090,2015,3.32,10.01,117.72
877,PHY0005M1090,2016,3.16,8.9,204.02
877,PHY0005M1090,2017,2.54,8.31,178.71
878,PHY0001Z1040,2014,2.92,9.01,110.04
878,PHY0001Z1040,2015,2.65,7.72,136.48
878,PHY0001Z1040,2016,2.89,7.56,182.55
878,PHY0001Z1040,2017,2.75,6.76,169.17
879,PHY077751022,2014,1.83,1.39,63.48
879,PHY077751022,2015,2.16,1.4,55.5
879,PHY077751022,2016,1.76,1.3,52.25
879,PHY077751022,2017,1.81,1.22,48.07
880,PHY0967S1694,2014,2.43,1.39,29.18
880,PHY0967S1694,2015,2.64,1.25,19.75
880,PHY0967S1694,2016,2.2,1.4,42.52
880,PHY0967S1694,2017,2.31,1.29,50.78
881,PHY2088F1004,2014,3.64,8.62,66.61
881,PHY2088F1004,2015,3.19,9.33,65.22
881,PHY2088F1004,2016,2.55,8.52,54.56
881,PHY2088F1004,2017,2.3,9.49,51.74
882,PHY272571498,2014,4.38,8.96,123.75
882,PHY272571498,2015,5.91,9.92,125.4
882,PHY272571498,2016,4.65,8.22,171.51
882,PHY272571498,2017,4.14,7.07,203.22
883,PHY290451046,2014,1.85,5.78,91.78
883,PHY290451046,2015,2.8,5.7,133.9
883,PHY290451046,2016,2.12,5.98,78.14
883,PHY290451046,2017,1.66,5.83,62.94
884,PHY411571011,2014,5.18,7.74,197.69
884,PHY411571011,2015,5.79,2.16,288.28
884,PHY411571011,2016,2.96,6.12,305.27
884,PHY411571011,2017,4.25,6.95,289.04
885,PHY4466S1007,2014,7.42,11.12,25.78
885,PHY4466S1007,2015,7.4,8.75,32.66
885,PHY4466S1007,2016,7.51,9.55,36.17
885,PHY4466S1007,2017,5.41,9.53,39.52
886,PHY444251177,2014,1.75,4.43,97.24
886,PHY444251177,2015,2.33,4.99,90.16
886,PHY444251177,2016,2.77,2.65,92.32
886,PHY444251177,2017,2.22,5.24,84.97
887,PHY594811127,2014,1.34,11.5,31.42
887,PHY594811127,2015,1.48,4.83,46.18
887,PHY594811127,2016,1.06,4.73,49.79
887,PHY594811127,2017,0.99,4.76,54.72
888,PHY603051020,2014,1.33,5.44,58.89
888,PHY603051020,2015,1.11,5.13,73.09
888,PHY603051020,2016,1.22,4.66,63.85
888,PHY603051020,2017,1.29,4.32,117.33
889,PHY5764J1483,2014,3.77,7.29,37.95
889,PHY5764J1483,2015,3.86,7.49,37.75
889,PHY5764J1483,2016,4.87,7.26,54.22
889,PHY5764J1483,2017,4.27,7.52,54.69
890,PHY6028G1361,2014,1.71,1.57,130.51
890,PHY6028G1361,2015,1.57,1.36,119.6
890,PHY6028G1361,2016,1.37,1.22,103.26
890,PHY6028G1361,2017,1.45,1.16,132.26
891,PHY569991086,2014,1.56,9.64,74.68
891,PHY569991086,2015,1.4,9.2,68.24
891,PHY569991086,2016,1.27,8.74,64.25
891,PHY569991086,2017,1.34,7.75,84.24
892,PHY7072Q1032,2014,4.66,9.43,97.22
892,PHY7072Q1032,2015,5.49,6.34,142.26
892,PHY7072Q1032,2016,3.33,6.02,171.86
892,PHY7072Q1032,2017,3.27,4.54,162.33
893,PHY716171079,2014,3.43,8.82,14.08
893,PHY716171079,2015,2.86,8.98,15.9
893,PHY716171079,2016,2.67,9.01,17.45
893,PHY716171079,2017,2.5,8.67,13.58
894,PHY731961264,2014,1.76,5.91,34.37
894,PHY731961264,2015,2.1,6.18,43.91
894,PHY731961264,2016,1.88,6.01,60.88
894,PHY731961264,2017,1.48,4.82,76.54
895,PHY7571C1000,2014,1.64,2.13,191.23
895,PHY7571C1000,2015,1.91,2.01,327.57
895,PHY7571C1000,2016,1.5,1.78,242.93
895,PHY7571C1000,2017,1.55,1.84,208.49
896,PHY751061151,2014,0.83,2.88,290.69
896,PHY751061151,2015,0.68,2.57,304.69
896,PHY751061151,2016,0.65,4.03,255.1
896,PHY751061151,2017,0.9,3.72,242.75
897,PHY8076N1120,2014,2.45,5.99,64.94
897,PHY8076N1120,2015,2.69,7.57,73.26
897,PHY8076N1120,2016,2.93,6.07,71.01
897,PHY8076N1120,2017,3.62,6.36,74.76
898,PHY806761029,2014,2.41,5.58,101.82
898,PHY806761029,2015,2.55,4.89,98.83
898,PHY806761029,2016,2.55,4.86,106.44
898,PHY806761029,2017,2.85,4.81,108.81
899,PHY9297P1004,2014,6.04,16.28,15.62
899,PHY9297P1004,2015,6.97,14.28,41.88
899,PHY9297P1004,2016,5.95,12.67,56.87
899,PHY9297P1004,2017,4.32,8.29,47.16
900,TH3437010004,2014,0.96,1.05,61.82
900,TH3437010004,2015,1.18,2.94,69.69
900,TH3437010004,2016,1.37,4.37,72.66
900,TH3437010004,2017,1.33,3.57,88.44
901,TH8906010005,2015,,,1927.04
901,TH8906010005,2016,,3.73,183.32
901,TH8906010005,2017,,6.72,166.72
902,TH0765010Z08,2014,2.77,8.99,35.71
902,TH0765010Z08,2015,3.96,12.85,29.87
902,TH0765010Z08,2016,4.63,12.52,26.42
902,TH0765010Z08,2017,4.54,12.39,18.19
903,TH0268010Z03,2014,15.01,31.9,79.25
903,TH0268010Z03,2015,14.32,26.66,135.26
903,TH0268010Z03,2016,10.9,15.12,232.47
903,TH0268010Z03,2017,10.61,12.45,217.96
904,TH0120010Y07,2014,2.12,1.76,185.4
904,TH0120010Y07,2015,2.44,3.2,183.02
904,TH0120010Y07,2016,2.35,4.35,171.36
904,TH0120010Y07,2017,2.24,4.97,173.21
905,TH9436010002,2016,,,12.56
905,TH9436010002,2017,,2.1,1001.67
906,TH0664010Z03,2014,2.2,7.47,541.87
906,TH0664010Z03,2015,1.99,6.92,468.74
906,TH0664010Z03,2016,1.66,6.38,460.86
906,TH0664010Z03,2017,1.68,5.75,406.74
907,TH7462010003,2014,,19.06,0
907,TH7462010003,2015,,9.13,143.34
907,TH7462010003,2016,,12.51,6.99
907,TH7462010003,2017,1.85,9.47,13.39
908,TH0023010000,2014,1.76,,151.26
908,TH0023010000,2015,1.49,,201.32
908,TH0023010000,2016,1.23,,228.06
908,TH0023010000,2017,1.21,,187.72
909,TH0001010006,2014,1.09,1.56,86.83
909,TH0001010006,2015,0.96,1.42,73.81
909,TH0001010006,2016,0.78,1.29,70.91
909,TH0001010006,2017,0.86,1.27,59.94
910,TH9479010000,2014,,,138.26
910,TH9479010000,2015,,9.08,123.25
910,TH9479010000,2016,,6.86,124.24
910,TH9479010000,2017,,6.32,138.5
911,TH0808010Y07,2014,4.43,6.52,101.68
911,TH0808010Y07,2015,4.35,6.4,104.48
911,TH0808010Y07,2016,5.5,8.39,86
911,TH0808010Y07,2017,5.86,8.85,105.77
912,TH7411010005,2014,,19.27,152.34
912,TH7411010005,2015,,19.63,193.25
912,TH7411010005,2016,,10.18,75.09
912,TH7411010005,2017,1.98,8.51,118.51
913,TH0420010Y01,2014,1.25,2.75,93.76
913,TH0420010Y01,2015,1.3,6.95,94.98
913,TH0420010Y01,2016,1.04,6.64,100.21
913,TH0420010Y01,2017,0.98,6.72,89.68
914,TH0264A10Z04,2014,5.1,9.66,69.7
914,TH0264A10Z04,2015,5.98,9.04,57.61
914,TH0264A10Z04,2016,6.69,8.71,58.92
914,TH0264A10Z04,2017,4.51,9.98,63.65
915,TH0592010Z06,2014,11.97,30.31,1.88
915,TH0592010Z06,2015,8.99,20.08,2.78
915,TH0592010Z06,2016,6.62,9.29,36.61
