no,year,icbcode,gap,gap_e,gap_s,es,e,s,esdis,edis,sdis,family,gov,instit,g,size,lev,roa,mtb,country,capitalism,legal,kz
1140,2015,3030,0,0,-1,77,77,78,28,29,27,1,0,0,82,10,1,0,0,8,1,1,3.026
1140,2016,3030,0,0,0,83,76,89,42,39,46,1,0,0,90,10,1,0,0,8,1,1,2.547
1140,2017,3030,0,0,0,80,74,87,45,42,47,1,0,0,91,10,1,0,0,8,1,1,3.227
1140,2018,3030,0,0,0,80,72,88,44,42,47,1,0,0,90,10,1,0,0,8,1,1,3.165
1140,2019,3030,0,0,0,76,64,87,44,42,47,1,0,0,85,10,1,0,0,8,1,1,3.388
1140,2020,3030,0,0,0,85,78,93,55,50,61,1,0,0,86,10,1,0,0,8,1,1,3
1140,2021,3030,0,0,0,86,78,94,60,58,63,1,0,0,84,10,1,0,0,8,1,1,2.579
1140,2022,3030,0,0,0,88,83,93,51,46,56,1,0,0,80,10,1,0,0,8,1,1,2.306
1140,2023,3030,,0,0,0,0,0,,,,1,0,0,0,10,1,0,0,8,1,1,2.384
1141,2020,,0,0,0,52,60,45,48,64,33,,,,54,8,1,0,0,8,1,1,0.422
1141,2021,,0,0,0,48,57,39,53,73,34,,,,53,8,1,0,0,8,1,1,0.673
1141,2022,,0,0,0,73,69,77,67,86,48,,,,51,8,1,0,0,8,1,1,0.787
1141,2023,,,0,0,0,0,0,,,,,,,0,8,1,0,0,8,1,1,0.936
1142,2020,,0,0,0,38,44,32,48,49,46,,,,38,8,0,0,0,8,1,1,-4.26
1142,2021,,0,0,0,62,54,70,59,70,48,,,,17,8,1,0,0,8,1,1,-0.951
1142,2022,,0,0,0,66,56,76,60,72,48,,,,40,8,1,0,0,8,1,1,0.063
1142,2023,,,0,0,0,0,0,,,,,,,0,8,1,0,0,8,1,1,0.62
1143,2014,1010,0,0,0,52,65,39,22,28,15,1,0,0,62,8,0,0,0,8,1,1,
1143,2015,1010,0,0,0,56,62,51,36,55,17,1,0,0,47,8,0,0,0,8,1,1,0.006
1143,2016,1010,0,0,0,57,67,46,45,69,21,1,0,0,39,8,0,0,0,8,1,1,-0.135
1143,2017,1010,0,0,0,65,77,53,48,69,27,1,0,0,40,8,0,0,0,8,1,1,-1.613
1143,2018,1010,0,0,0,61,77,45,46,66,27,1,0,0,33,8,0,0,0,8,1,1,-1.441
1143,2019,1010,0,0,0,62,74,50,48,66,30,1,0,0,35,8,0,0,0,8,1,1,-0.75
1143,2020,1010,0,0,0,66,77,55,57,69,46,1,0,0,30,8,0,0,0,8,1,1,-0.106
1143,2021,1010,0,0,0,58,68,49,56,69,42,1,0,0,34,8,0,0,0,8,1,1,-1.459
1143,2022,1010,0,0,0,66,65,67,65,74,57,1,0,0,40,8,0,0,0,8,1,1,-1.888
1143,2023,1010,1,1,1,0,0,0,68,74,62,1,0,0,0,8,0,0,0,8,1,1,0.281
1144,2014,1510,0,0,0,44,49,39,34,42,25,1,0,0,86,8,0,0,0,8,1,1,
1144,2015,1510,0,0,0,40,43,36,35,42,28,1,0,0,85,8,0,0,0,8,1,1,-0.33
1144,2016,1510,0,0,0,44,47,41,51,56,46,1,0,0,86,8,0,0,0,8,1,1,-0.2
1144,2017,1510,0,0,0,41,44,38,51,56,46,1,0,0,86,8,0,0,0,8,1,1,0.004
1144,2018,1510,0,0,0,40,44,36,57,58,56,1,0,0,86,8,0,0,0,8,1,1,-0.381
1144,2019,1510,0,0,0,39,43,35,58,60,56,1,0,0,83,8,0,0,0,8,1,1,-0.601
1144,2020,1510,0,0,0,47,52,43,59,54,63,1,0,0,84,8,0,0,0,8,1,1,-0.151
1144,2021,1510,0,0,0,50,55,45,67,68,66,1,0,0,72,8,0,0,0,8,1,1,0.138
1144,2022,1510,0,0,0,55,54,55,63,69,58,1,0,0,50,8,0,0,0,8,1,1,0.697
1144,2023,1510,,0,0,0,0,0,,,,1,0,0,0,8,1,0,0,8,1,1,1.475
1145,2014,5020,0,0,0,13,21,4,30,42,18,1,0,0,31,7,1,0,0,8,1,1,
1145,2015,5020,0,0,0,23,38,7,30,42,18,1,0,0,25,8,1,0,0,8,1,1,2.042
1145,2016,5020,0,0,0,24,40,9,37,57,18,1,0,0,21,8,1,0,0,8,1,1,2.257
1145,2017,5020,0,0,0,60,62,58,37,57,18,1,0,0,55,8,1,0,0,8,1,1,1.824
1145,2018,5020,0,0,-1,67,65,69,40,63,18,1,0,0,34,8,1,0,0,8,1,1,0.506
1145,2019,5020,0,0,-1,84,91,77,37,57,18,1,0,0,48,8,1,0,0,8,1,1,0.813
1145,2020,5020,0,0,0,77,80,74,60,72,49,1,0,0,48,8,1,0,0,8,1,1,1.005
1145,2021,5020,0,0,0,76,81,72,66,75,57,1,0,0,76,8,0,0,0,8,1,1,0.359
1145,2022,5020,0,0,0,78,82,74,70,84,56,1,0,0,87,8,0,0,0,8,1,1,-0.68
1145,2023,5020,,0,0,0,0,0,,,,1,0,0,0,8,0,0,0,8,1,1,-0.934
1146,2014,3010,0,0,0,17,13,20,12,8,16,0,1,0,37,9,1,0,0,8,1,1,
1146,2015,3010,0,0,0,62,58,66,28,29,26,0,1,0,54,9,1,0,0,8,1,1,
1146,2016,3010,0,0,0,64,61,67,34,41,28,0,1,0,51,9,2,0,0,8,1,1,
1146,2017,3010,0,0,0,64,59,69,29,29,29,0,1,0,41,9,1,0,0,8,1,1,
1146,2018,3010,0,0,0,64,61,67,35,30,40,0,1,0,49,9,2,0,0,8,1,1,
1146,2019,3010,0,0,0,67,61,73,34,31,37,0,1,0,34,9,1,0,0,8,1,1,
1146,2020,3010,0,0,0,75,81,69,43,47,39,0,1,0,28,9,1,0,0,8,1,1,
1146,2021,3010,0,0,-1,92,91,93,46,49,43,0,1,0,18,10,1,0,0,8,1,1,
1146,2022,3010,0,0,-1,92,89,95,45,52,39,0,1,0,37,10,2,0,0,8,1,1,
1146,2023,3010,,0,0,0,0,0,,,,0,1,0,0,10,2,0,0,8,1,1,
1147,2016,3510,0,0,0,36,19,54,17,20,14,1,0,0,39,8,1,0,0,8,1,1,2.024
1147,2017,3510,0,0,0,34,14,53,22,23,21,1,0,0,44,8,2,0,0,8,1,1,5.27
1147,2018,3510,0,0,0,32,14,49,24,23,24,1,0,0,29,8,2,0,0,8,1,1,5.671
1147,2019,3510,0,0,0,42,33,52,23,23,24,1,0,0,25,8,3,0,0,8,1,1,7.793
1147,2020,3510,0,0,0,39,28,51,30,29,30,1,0,0,63,8,4,0,0,8,1,1,11.291
1147,2021,3510,0,0,0,49,38,60,28,30,25,1,0,0,55,8,3,0,0,8,1,1,9.813
1147,2022,3510,0,0,0,60,59,61,30,29,31,1,0,0,49,8,3,0,0,8,1,1,9.18
1147,2023,3510,0,0,0,0,0,0,39,44,35,1,0,0,0,8,3,0,0,8,1,1,8.836
1148,2014,1010,0,0,0,64,57,72,25,26,24,1,0,0,65,9,0,0,0,8,1,1,
1148,2015,1010,0,0,0,65,65,65,26,26,25,1,0,0,71,9,0,0,0,8,1,1,-0.441
1148,2016,1010,0,0,0,66,66,65,26,34,18,1,0,0,64,9,0,0,0,8,1,1,-0.318
1148,2017,1010,0,0,-1,75,70,79,32,36,28,1,0,0,71,10,1,0,0,8,1,1,0.384
1148,2018,1010,0,0,0,70,68,73,33,37,28,1,0,0,42,10,1,0,0,8,1,1,1.355
1148,2019,1010,0,0,0,67,65,70,39,49,29,1,0,0,25,10,1,0,0,8,1,1,0.741
1148,2020,1010,0,0,0,70,66,75,58,56,60,1,0,0,20,10,1,0,0,8,1,1,0.653
1148,2021,1010,0,0,0,67,65,68,64,66,63,1,0,0,13,10,1,0,0,8,1,1,1.07
1148,2022,1010,0,0,0,77,73,81,64,67,61,1,0,0,57,10,1,0,0,8,1,1,0.902
1148,2023,1010,,0,0,0,0,0,,,,1,0,0,0,10,1,0,0,8,1,1,0.743
1149,2015,4040,0,0,0,26,20,32,16,17,15,1,0,0,46,8,2,0,0,8,1,1,5.365
1149,2016,4040,0,0,0,33,40,25,17,17,17,1,0,0,59,8,2,0,0,8,1,1,5.118
1149,2017,4040,0,0,0,36,38,33,17,17,17,1,0,0,58,8,2,0,0,8,1,1,5.576
1149,2018,4040,0,0,0,33,37,29,17,17,17,1,0,0,48,8,2,0,0,8,1,1,6.448
1149,2020,4040,0,0,0,52,57,47,17,17,17,,,,31,8,2,0,0,8,1,1,5.824
1149,2021,4040,0,0,-1,71,69,72,22,23,21,,,,33,9,3,0,0,8,1,1,6.795
1149,2022,4040,-1,-1,-1,75,70,80,18,18,17,,,,30,9,6,0,0,8,1,1,18.207
1149,2023,4040,0,0,0,0,0,0,18,18,17,,,,0,9,5,0,0,8,1,1,14.499
1150,2014,1010,0,0,0,84,88,80,60,68,52,0,0,1,77,9,1,0,0,8,1,1,
1150,2015,1010,0,0,0,84,88,80,63,61,64,0,0,1,59,9,0,0,0,8,1,1,-0.08
1150,2016,1010,0,0,0,82,85,79,64,71,57,0,0,1,76,9,0,0,0,8,1,1,0.347
1150,2017,1010,0,0,0,87,88,87,57,72,41,0,0,1,72,9,0,0,0,8,1,1,-0.239
1150,2018,1010,0,0,0,91,89,93,58,72,44,0,0,1,71,9,0,0,0,8,1,1,-0.395
1150,2019,1010,0,0,0,89,88,91,60,72,48,0,0,1,42,9,0,0,0,8,1,1,0.346
1150,2020,1010,0,0,0,96,99,93,64,70,57,0,0,1,55,9,0,0,0,8,1,1,0.447
1150,2021,1010,0,0,0,93,96,90,65,72,57,0,0,1,55,9,0,0,0,8,1,1,-0.311
1150,2022,1010,0,0,0,93,98,89,66,79,53,0,0,1,67,9,0,0,0,8,1,1,-0.666
1150,2023,1010,,0,0,0,0,0,,,,0,0,1,0,9,0,0,0,8,1,1,0.399
1151,2014,1010,0,0,0,31,57,6,29,43,15,1,0,0,34,8,0,0,0,8,1,1,
1151,2015,1010,0,0,0,60,75,44,29,43,15,1,0,0,61,8,0,0,0,8,1,1,-0.361
1151,2016,1010,0,0,0,76,83,68,38,50,26,1,0,0,68,8,0,0,0,8,1,1,-0.276
1151,2017,1010,0,0,0,72,80,64,44,54,35,1,0,0,71,8,1,0,0,8,1,1,1.022
1151,2018,1010,0,0,0,75,82,69,44,54,35,1,0,0,78,8,1,0,0,8,1,1,0.71
1151,2019,1010,0,0,0,80,85,74,45,53,37,1,0,0,75,8,1,0,0,8,1,1,0.521
1151,2020,1010,0,0,0,81,89,74,56,65,48,1,0,0,75,8,1,0,0,8,1,1,1.108
1151,2021,1010,0,0,0,66,58,74,64,72,56,1,0,0,74,8,1,0,0,8,1,1,2.221
1151,2022,1010,0,0,0,71,65,77,66,78,53,1,0,0,61,8,1,0,0,8,1,1,2.218
1151,2023,1010,,-1,-1,69,60,78,,,,1,0,0,47,8,1,0,0,8,1,1,1.388
1152,2014,5010,0,0,0,51,46,55,24,31,16,0,0,1,58,8,0,0,0,8,1,1,
1152,2015,5010,0,0,-1,71,65,76,23,33,12,0,0,1,74,8,0,0,0,8,1,1,-0.242
1152,2016,5010,-1,0,-1,77,64,90,23,33,12,0,0,1,61,8,0,0,0,8,1,1,-1.238
1152,2017,5010,-1,0,-1,77,67,86,23,33,12,0,0,1,71,8,0,0,0,8,1,1,-0.418
1152,2018,5010,-1,0,-1,82,78,86,23,29,17,0,0,1,72,8,1,0,0,8,1,1,0.763
1152,2019,5010,-1,0,-1,80,76,84,22,32,12,0,0,1,57,8,1,0,0,8,1,1,1.915
1152,2020,5010,-1,0,-1,81,77,85,29,45,12,0,0,1,51,8,1,0,0,8,1,1,2.707
1152,2021,5010,0,0,-1,81,77,85,33,51,16,0,0,1,62,8,1,0,0,8,1,1,2.043
1152,2022,5010,0,0,-1,80,75,84,36,57,15,0,0,1,74,8,1,0,0,8,1,1,2.242
1152,2023,5010,,0,0,0,0,0,,,,0,0,1,0,8,2,0,0,8,1,1,3.535
1153,2016,1010,0,1,0,4,1,7,43,52,35,0,0,1,42,8,0,0,0,8,1,1,-1.477
1153,2017,1010,0,0,0,11,13,8,44,52,36,0,0,1,58,8,0,0,0,8,1,1,-1.135
1153,2018,1010,0,0,0,38,33,44,45,54,36,0,0,1,71,8,0,0,0,8,1,1,-0.284
1153,2019,1010,0,0,0,40,32,49,44,52,36,0,0,1,60,8,0,0,0,8,1,1,-0.126
1153,2020,1010,0,0,0,50,35,66,55,60,50,0,0,1,45,8,0,0,0,8,1,1,-0.139
1153,2021,1010,0,0,0,56,37,76,59,59,59,0,0,1,28,8,0,0,0,8,1,1,0.111
1153,2022,1010,0,0,0,55,41,70,50,45,54,0,0,1,18,8,0,0,0,8,1,1,-0.791
1153,2023,1010,1,0,1,0,0,0,53,45,62,0,0,1,0,8,1,0,0,8,1,1,-0.485
1154,2018,1010,0,0,0,40,30,51,42,56,27,0,0,1,52,8,1,0,0,8,1,1,-0.297
1154,2019,1010,0,0,0,41,33,49,42,56,29,0,0,1,42,8,1,0,0,8,1,1,0.866
1154,2020,1010,0,0,0,47,50,44,54,72,36,0,0,1,34,8,1,0,0,8,1,1,0.658
1154,2021,1010,0,0,0,44,49,40,65,77,53,0,0,1,31,8,1,0,0,8,1,1,0.473
1154,2022,1010,0,0,0,46,50,43,60,77,44,0,0,1,29,8,1,0,0,8,1,1,-0.191
1154,2023,1010,,0,0,0,0,0,,,,0,0,1,0,8,1,0,0,8,1,1,-0.779
1155,2014,1010,0,0,-1,78,77,79,35,43,27,0,0,1,86,8,1,0,0,8,1,1,
1155,2015,1010,0,0,0,73,79,66,37,48,27,0,0,1,85,8,0,0,0,8,1,1,0.283
1155,2016,1010,0,0,0,77,79,75,44,54,33,0,0,1,83,8,0,0,0,8,1,1,-0.068
1155,2017,1010,0,0,-1,84,83,84,46,58,34,0,0,1,91,8,0,0,0,8,1,1,-0.382
1155,2018,1010,0,0,0,82,84,80,45,56,33,0,0,1,88,8,0,0,0,8,1,1,-0.637
1155,2019,1010,0,0,0,84,83,84,47,55,40,0,0,1,88,8,0,0,0,8,1,1,-0.583
1155,2020,1010,0,0,0,82,80,83,51,56,46,0,0,1,87,8,0,0,0,8,1,1,-1.143
1155,2021,1010,0,0,0,82,84,81,57,58,55,0,0,1,85,8,0,0,0,8,1,1,-2.234
1155,2022,1010,0,0,0,83,87,79,55,60,51,0,0,1,88,8,0,0,0,8,1,1,-1.363
1155,2023,1010,,0,0,0,0,0,,,,0,0,1,0,8,0,0,0,8,1,1,-2.092
1156,2014,4020,0,0,0,2,0,3,10,8,11,1,0,0,21,8,0,0,0,8,1,1,
1156,2015,4020,0,0,0,4,1,8,10,8,11,1,0,0,15,8,0,0,0,8,1,1,-5.742
1156,2016,4020,0,0,0,4,0,8,23,29,18,1,0,0,25,8,0,0,0,8,1,1,-5.138
1156,2017,4020,0,0,0,4,0,8,23,29,18,1,0,0,20,8,0,0,0,8,1,1,-4.727
1156,2018,4020,0,0,0,5,0,9,23,29,18,1,0,0,31,8,0,0,0,8,1,1,-4.532
1156,2019,4020,0,0,0,4,1,8,24,29,20,1,0,0,18,8,0,0,0,8,1,1,-3.796
1156,2020,4020,0,0,0,43,23,63,43,49,37,1,0,0,38,8,0,0,0,8,1,1,-3.685
1156,2021,4020,0,0,0,44,25,63,44,50,39,1,0,0,45,8,0,0,0,8,1,1,-3.659
1156,2022,4020,0,0,0,42,25,58,44,52,35,1,0,0,26,8,0,0,0,8,1,1,-4.405
1156,2023,4020,0,1,0,0,0,0,45,52,38,1,0,0,0,8,0,0,0,8,1,1,-2.961
1157,2014,1010,0,0,0,41,47,35,37,49,25,0,0,1,62,8,1,0,0,8,1,1,
1157,2015,1010,0,0,0,45,48,42,38,49,27,0,0,1,50,8,1,0,0,8,1,1,2.271
1157,2016,1010,0,0,0,44,49,40,57,68,46,0,0,1,27,8,1,0,0,8,1,1,1.512
1157,2017,1010,0,0,0,38,43,32,58,69,46,0,0,1,20,8,0,0,0,8,1,1,0.615
1157,2018,1010,0,0,0,42,45,39,53,69,36,0,0,1,46,8,0,0,0,8,1,1,-1.374
1157,2019,1010,0,0,0,43,41,45,53,69,36,0,0,1,47,8,0,0,0,8,1,1,-0.297
1157,2020,1010,0,0,0,49,55,43,54,73,36,0,0,1,53,8,0,0,0,8,1,1,-0.384
1157,2021,1010,0,0,0,75,67,83,55,73,36,0,0,1,49,8,0,0,0,8,1,1,-0.814
1157,2022,1010,0,0,0,69,65,74,61,78,44,0,0,1,53,8,0,0,0,8,1,1,-1.309
1157,2023,1010,1,1,0,0,0,0,62,78,46,0,0,1,0,8,0,0,0,8,1,1,-0.489
1158,2014,1010,0,0,0,11,15,7,16,25,6,0,0,1,45,9,0,0,0,8,1,1,
1158,2015,1010,0,0,0,16,20,12,18,25,11,0,0,1,60,9,0,0,0,8,1,1,-3.901
1158,2016,1010,0,0,0,28,24,33,40,51,29,0,0,1,59,9,0,0,0,8,1,1,-1.903
1158,2017,1010,0,0,0,35,34,36,40,51,29,0,0,1,64,9,0,0,0,8,1,1,-1.384
1158,2018,1010,0,0,0,43,47,39,39,51,27,0,0,1,69,9,0,0,0,8,1,1,-1.532
1158,2019,1010,0,0,0,56,64,48,47,52,42,0,0,1,57,9,0,0,0,8,1,1,-1.461
1158,2020,1010,0,0,0,63,69,57,52,58,46,0,0,1,43,9,0,0,0,8,1,1,-1.916
1158,2021,1010,0,0,0,66,67,65,52,58,46,0,0,1,36,9,0,0,0,8,1,1,-4.537
1158,2022,1010,0,0,0,65,65,65,51,58,44,0,0,1,52,9,0,0,0,8,1,1,-7.41
1158,2023,1010,1,1,0,0,0,0,52,58,45,0,0,1,0,9,0,0,0,8,1,1,-8.462
1159,2018,4020,0,0,0,42,35,49,39,50,29,0,0,1,62,7,1,0,0,8,1,1,-2.793
1159,2019,4020,0,0,0,47,40,55,40,48,33,0,0,1,63,7,0,0,0,8,1,1,-1.948
1159,2020,4020,0,0,0,54,49,59,55,54,55,0,0,1,58,8,1,0,0,8,1,1,-0.978
1159,2021,4020,0,0,0,58,51,66,56,53,59,0,0,1,45,8,1,0,0,8,1,1,0.805
1159,2022,4020,0,0,0,60,56,65,57,59,55,0,0,1,41,8,1,0,0,8,1,1,0.289
1159,2023,4020,,0,0,0,0,0,,,,0,0,1,0,8,0,0,0,8,1,1,-0.103
1160,2018,4020,0,0,0,7,1,12,22,30,13,1,0,0,3,7,0,0,0,8,1,1,-0.935
1160,2019,4020,0,0,0,43,59,27,24,34,13,1,0,0,24,7,0,0,0,8,1,1,-1.467
1160,2020,4020,0,0,0,32,39,26,38,62,13,1,0,0,18,7,0,0,0,8,1,1,-1.683
1160,2021,4020,0,0,0,32,38,26,38,62,13,1,0,0,6,8,0,0,0,8,1,1,-2.279
1160,2022,4020,0,0,0,44,43,45,41,58,25,1,0,0,16,8,0,0,0,8,1,1,-1.935
1160,2023,4020,0,0,0,47,45,48,41,58,25,1,0,0,15,8,0,0,0,8,1,1,-0.874
1161,2016,3510,0,0,0,9,13,6,29,29,28,1,0,0,23,8,1,0,0,8,1,1,0.844
1161,2017,3510,0,0,0,8,11,4,29,29,28,1,0,0,15,8,1,0,0,8,1,1,0.732
1161,2018,3510,0,0,0,9,13,4,29,29,28,1,0,0,6,8,1,0,0,8,1,1,0.791
1161,2019,3510,0,0,0,8,13,3,29,29,28,1,0,0,26,8,1,0,0,8,1,1,0.83
1161,2020,3510,0,0,0,8,13,3,33,40,26,1,0,0,11,8,1,0,0,8,1,1,0.686
1161,2021,3510,0,0,0,49,48,50,44,48,41,1,0,0,76,8,1,0,0,8,1,1,0.37
1161,2022,3510,0,0,0,66,62,70,45,51,38,1,0,0,73,8,1,0,0,8,1,1,0.06
1161,2023,3510,0,0,0,0,0,0,42,46,38,1,0,0,0,8,1,0,0,8,1,1,0.951
1162,2014,6010,0,0,0,36,51,20,44,64,23,0,0,1,55,7,1,0,0,8,1,1,
1162,2015,6010,0,0,0,36,54,17,46,64,27,0,0,1,53,8,1,0,0,8,1,1,2.101
1162,2016,6010,0,0,0,36,54,17,46,64,27,0,0,1,49,7,1,0,0,8,1,1,2.131
1162,2017,6010,0,0,0,36,55,17,43,58,29,0,0,1,45,7,1,0,0,8,1,1,2.7
1162,2018,6010,0,0,0,38,55,20,48,64,32,0,0,1,49,7,1,0,0,8,1,1,4.112
1162,2019,6010,0,0,0,31,38,25,45,58,32,0,0,1,59,7,1,0,0,8,1,1,3.738
1162,2020,6010,0,0,0,41,46,36,36,53,19,0,0,1,26,7,1,0,0,8,1,1,2.783
1162,2021,6010,0,0,0,44,48,40,47,56,38,0,0,1,27,7,1,0,0,8,1,1,2.018
1162,2022,6010,0,0,0,60,54,66,68,63,73,0,0,1,38,7,1,0,0,8,1,1,1.303
1162,2023,6010,1,1,1,0,0,0,67,61,73,0,0,1,0,7,1,0,0,8,1,1,0.898
1163,2018,4020,0,0,0,61,51,71,31,39,24,0,0,1,68,7,0,0,0,8,1,1,-4.231
1163,2019,4020,0,0,-1,70,65,75,30,36,24,0,0,1,52,7,0,0,0,8,1,1,-4.299
1163,2020,4020,0,0,0,78,79,78,45,60,30,0,0,1,51,7,0,0,0,8,1,1,-2.328
1163,2021,4020,0,0,0,79,84,74,48,66,31,0,0,1,34,7,0,0,0,8,1,1,-3.844
1163,2022,4020,0,0,0,79,84,74,49,70,28,0,0,1,22,7,0,0,0,8,1,1,-3.997
1163,2023,4020,,0,0,0,0,0,,,,0,0,1,0,7,0,0,0,8,1,1,-5.73
1164,2016,1010,0,0,0,58,43,73,41,46,36,0,0,1,12,8,0,0,0,8,1,1,-3.053
1164,2017,1010,0,0,0,57,46,67,39,46,32,0,0,1,36,8,0,0,0,8,1,1,-3.285
1164,2018,1010,0,0,0,64,56,73,37,44,29,0,0,1,19,8,0,0,0,8,1,1,-3.015
1164,2019,1010,0,0,0,63,55,72,41,44,38,0,0,1,21,8,0,0,0,8,1,1,-3.259
1164,2020,1010,0,0,0,63,57,70,50,54,46,0,0,1,44,8,0,0,0,8,1,1,-2.675
1164,2021,1010,0,0,0,66,60,72,56,55,57,0,0,1,56,8,0,0,0,8,1,1,-2.956
1164,2022,1010,0,0,0,66,61,71,56,55,57,0,0,1,38,8,0,0,0,8,1,1,-3.957
1164,2023,1010,1,1,1,0,0,0,62,62,62,0,0,1,0,8,0,0,0,8,1,1,-3.059
1165,2014,0,0,0,0,4,7,1,10,8,11,1,0,0,18,7,1,0,0,8,1,1,
1165,2015,0,0,0,0,11,22,0,6,2,11,1,0,0,17,7,1,0,0,8,1,1,2.014
1165,2016,0,0,0,0,15,30,0,10,8,12,1,0,0,8,7,1,0,0,8,1,1,1.925
1165,2017,0,0,0,0,16,31,0,13,16,10,1,0,0,4,7,1,0,0,8,1,1,1.078
1165,2018,0,0,0,0,16,32,0,13,17,10,1,0,0,8,7,1,0,0,8,1,1,2.007
1165,2019,0,0,0,0,16,31,0,14,17,10,1,0,0,5,7,1,0,0,8,1,1,2.005
1165,2020,0,0,0,0,24,37,10,14,17,10,1,0,0,7,8,1,0,0,8,1,1,2.377
1165,2021,0,0,0,0,37,40,34,35,49,20,1,0,0,20,8,2,0,0,8,1,1,4.117
1165,2022,0,0,0,0,60,49,71,63,78,47,1,0,0,71,8,2,0,0,8,1,1,5.437
1165,2023,0,1,1,0,0,0,0,62,77,48,1,0,0,0,8,2,0,0,8,1,1,6.169
1166,2016,4020,0,0,0,36,24,47,29,32,26,1,0,0,11,7,0,0,0,8,1,1,-5.988
1166,2017,4020,0,0,0,37,31,42,38,51,26,1,0,0,43,7,0,0,0,8,1,1,-7.753
1166,2018,4020,0,0,0,48,35,61,38,51,26,1,0,0,49,7,0,0,0,8,1,1,-7.494
1166,2019,4020,0,0,0,56,40,72,41,53,29,1,0,0,30,7,0,0,0,8,1,1,-6.577
1166,2020,4020,0,0,0,62,47,77,52,55,50,1,0,0,34,7,0,0,0,8,1,1,-5.232
1166,2021,4020,0,0,0,64,50,79,62,58,66,1,0,0,43,7,0,0,0,8,1,1,-4.393
1166,2022,4020,0,0,0,66,52,81,61,56,66,1,0,0,36,7,0,0,0,8,1,1,-5.107
1166,2023,4020,1,1,1,0,0,0,64,62,66,1,0,0,0,8,0,0,0,8,1,1,-5.005
1167,2014,1010,0,0,0,20,21,19,15,22,9,0,0,1,78,8,0,0,0,8,1,1,
1167,2015,1010,0,0,0,25,21,29,15,22,9,0,0,1,73,8,0,0,0,8,1,1,-5.099
1167,2016,1010,0,0,0,41,39,43,21,29,14,0,0,1,84,8,0,0,0,8,1,1,-5.191
1167,2017,1010,0,0,0,40,37,43,34,41,26,0,0,1,81,8,0,0,0,8,1,1,-3.982
1167,2018,1010,0,0,0,38,35,40,36,39,33,0,0,1,74,8,0,0,0,8,1,1,-4.208
1167,2020,1010,0,0,0,36,36,37,49,52,46,,,,64,8,0,0,0,8,1,1,-5.759
1167,2021,1010,0,0,0,59,74,45,57,60,53,,,,72,8,0,0,0,8,1,1,-8.42
1167,2022,1010,0,0,0,67,75,59,58,67,49,,,,73,8,0,0,0,8,1,1,-11.171
1167,2023,1010,,-1,-1,65,77,52,,,,,,,74,8,0,0,0,8,1,1,-9.965
1168,2018,5520,0,0,0,8,11,5,17,18,15,1,0,0,33,9,0,0,0,8,1,1,-2.283
1168,2019,5520,0,0,0,7,11,3,17,18,15,1,0,0,17,9,0,0,0,8,1,1,-1.822
1168,2020,5520,0,0,-1,73,76,70,35,51,18,1,0,0,32,9,0,0,0,8,1,1,-0.112
1168,2021,5520,0,0,-1,84,82,86,45,69,21,1,0,0,39,9,0,0,0,8,1,1,-0.524
1168,2022,5520,0,0,-1,88,91,84,47,72,21,1,0,0,27,9,0,0,0,8,1,1,-2.377
1168,2023,5520,,-1,-1,88,92,83,,,,1,0,0,31,9,1,0,0,8,1,1,0.01
1169,2014,1010,0,0,0,57,58,56,36,50,23,1,0,0,56,8,0,0,0,8,1,1,
1169,2015,1010,0,0,0,62,61,62,41,53,30,1,0,0,49,8,0,0,0,8,1,1,-1.141
1169,2016,1010,0,0,0,68,64,72,54,62,47,1,0,0,58,8,0,0,0,8,1,1,-2.284
1169,2017,1010,0,0,0,72,66,79,55,63,47,1,0,0,42,8,0,0,0,8,1,1,-1.58
1169,2018,1010,0,0,0,70,65,74,61,64,58,1,0,0,45,8,0,0,0,8,1,1,-3.212
1169,2019,1010,0,0,0,70,65,75,62,66,58,1,0,0,32,8,0,0,0,8,1,1,-4.915
1169,2020,1010,0,0,0,78,70,87,66,72,60,1,0,0,22,8,0,0,0,8,1,1,-1.311
1169,2021,1010,0,0,0,78,72,85,68,74,62,1,0,0,24,8,0,0,0,8,1,1,-1.307
1169,2022,1010,0,0,0,90,85,94,74,79,69,1,0,0,18,8,0,0,0,8,1,1,-2.988
1169,2023,1010,,0,0,0,0,0,,,,1,0,0,0,8,0,0,0,8,1,1,-1.356
1170,2016,2010,,,,36,28,45,,,,1,0,0,19,7,0,0,0,8,1,1,-0.103
1170,2017,2010,0,0,0,40,28,52,21,20,22,1,0,0,18,7,0,0,0,8,1,1,-0.328
1170,2018,2010,0,0,-1,61,40,82,21,20,22,1,0,0,45,7,0,0,0,8,1,1,-0.719
1170,2019,2010,0,0,-1,65,39,91,22,20,24,1,0,0,35,7,0,0,0,8,1,1,-0.943
1170,2020,2010,0,0,-1,60,36,84,24,20,28,1,0,0,26,7,0,0,0,8,1,1,-0.361
1170,2021,2010,0,0,0,60,38,83,37,25,48,1,0,0,18,7,0,0,0,8,1,1,-0.026
1170,2022,2010,0,0,0,59,37,82,37,25,48,1,0,0,23,7,0,0,0,8,1,1,-0.891
1170,2023,2010,0,0,1,0,0,0,45,40,50,1,0,0,0,7,0,0,0,8,1,1,0.503
1171,2014,5520,0,0,0,45,33,56,9,8,11,1,0,0,36,8,1,0,0,8,1,1,
