no,year,icbcode,gap,gap_e,gap_s,es,e,s,esdis,edis,sdis,family,gov,instit,g,size,lev,roa,mtb,country,capitalism,legal,kz,boardSize,CSRcmte,CEOdual,freeFloatShareholding,insiderShareholding,country_name,industry_name,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,industry_1010,industry_1510,industry_2010,industry_3010,industry_3020,industry_3030,industry_3510,industry_4010,industry_4020,industry_4030,industry_4040,industry_4050,industry_4510,industry_4520,industry_5010,industry_5020,industry_5510,industry_5520,industry_6010,industry_6510,g_family,g_gov,propensity_score,_weight
836.0,2021,5010,-0.36,-0.38,-0.35,44.63,40.57,48.68,8.13,2.50679553,13.75453446,0.0,0.0,1.0,22.48,6.56,0.305,0.0128,0.0106,4.0,0.0,0.0,0.90223,9.0,1.0,0.0,0.15,0.157860102,Malaysia,Construction and Materials,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25937756626377634,1
833.0,2023,3510,-0.28,-0.21,-0.34,79.73,80.18,79.27,51.95,58.77378436,45.13301088,1.0,0.0,0.0,83.83,7.63,0.8015,0.0341,0.0029,4.0,0.0,0.0,2.22042,8.0,1.0,0.0,0.2,0.014318825,Malaysia,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.83,0.0,0.23831318567815832,1
630.0,2021,4050,-0.28,-0.21,-0.35,64.05,63.09,65.01,36.39,42.43430988,30.35066505,1.0,0.0,0.0,79.21,7.7,1.158,-0.0742,0.0285,1.0,0.0,0.0,3.65946,12.0,1.0,0.0,0.38,0.10974661,Hong Kong,Travel and Leisure,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.21,0.0,0.2364526163388679,1
1059.0,2015,2010,-0.05,-0.18,0.07,19.98,23.33,16.63,14.49,5.527031108,23.45828295,1.0,0.0,0.0,23.12,5.91,0.0535,0.0944,0.0399,6.0,0.0,0.0,-0.83829,10.0,0.0,0.0,0.52,0.171977065,Singapore,Health Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.12,0.0,0.22682995763099564,1
1015.0,2015,3510,-0.58,-0.47,-0.69,91.76,87.19,96.32,33.76,40.35034733,27.17654172,1.0,0.0,0.0,71.12,7.31,0.765,0.0482,0.0108,6.0,0.0,0.0,1.6542,7.0,1.0,0.0,0.3,0.00061252,Singapore,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12,0.0,0.23593169947082374,1
484.0,2023,6510,0.44,0.7,0.19,0.0,0.0,0.0,44.47,69.61643008,19.31680774,0.0,0.0,1.0,0.0,9.73,8.3263,-0.0054,0.0053,3.0,1.0,1.0,20.9844,15.0,1.0,0.0,1.0,0.001058743,Japan,Utilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2745050054294044,1
1059.0,2022,2010,-0.29,-0.35,-0.22,49.95,46.65,53.24,21.28,11.44669284,31.10640871,1.0,0.0,0.0,23.89,6.17,0.0947,0.0978,0.0214,6.0,0.0,0.0,-1.24116,10.0,1.0,0.0,0.43,0.171977065,Singapore,Health Care,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.89,0.0,0.26368113006501753,1
1103.0,2017,1010,-0.09,0.05,-0.23,40.5,45.46,35.54,31.6,50.73995772,12.45465538,1.0,0.0,0.0,66.98,8.05,1.1027,0.0108,0.0041,8.0,1.0,1.0,3.15157,7.0,1.0,0.0,0.87,0.095793901,Taiwan,Technology,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.98,0.0,0.19876439744089744,1
605.0,2022,5510,-0.06,-0.01,-0.1,36.74,39.65,33.82,31.12,38.62881305,23.60943168,1.0,0.0,0.0,46.63,8.03,1.0825,0.0405,0.0061,1.0,0.0,0.0,2.3559,11.0,1.0,0.0,0.36,0.036576019,Hong Kong,Basic Resources,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.63,0.0,0.19423540057515107,1
607.0,2019,5020,-0.22,-0.13,-0.3,76.56,78.34,74.78,54.76,65.14648143,44.37726723,1.0,0.0,0.0,27.05,7.94,0.81,0.1369,0.0065,1.0,0.0,0.0,1.82184,15.0,1.0,0.0,0.09,0.001147698,Hong Kong,Industrial Goods and Services,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.05,0.0,0.19916777702535168,1
1152.0,2017,5010,-0.56,-0.41,-0.7,78.17,70.06,86.28,22.61,28.72244035,16.50544135,0.0,0.0,1.0,70.55,7.84,0.4904,0.0428,0.0211,8.0,1.0,1.0,-0.41754,13.0,1.0,0.0,0.76,0.107563926,Taiwan,Construction and Materials,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18973806065214122,1
933.0,2017,0,0.02,0.07,-0.04,14.33,8.15,20.5,15.83,15.61461794,16.05199516,1.0,0.0,0.0,47.91,7.65,1.8884,0.1164,0.0725,9.0,0.0,1.0,5.13406,11.0,1.0,0.0,0.77,0.009653596,Thailand,Other,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91,0.0,0.1931565578349338,1
514.0,2019,1010,-0.32,-0.1,-0.54,64.75,48.66,80.84,32.74,38.26638478,27.20677146,0.0,0.0,1.0,83.29,7.31,0.3951,0.0357,0.0331,1.0,0.0,0.0,-1.12857,9.0,1.0,0.0,0.67,0.00178313,Hong Kong,Technology,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20148247061102145,1
413.0,2020,1010,-0.33,-0.4,-0.26,52.61,64.6,40.61,19.34,24.16188463,14.51027811,0.0,0.0,1.0,52.38,8.28,1.6949,-0.0264,0.0061,3.0,1.0,1.0,4.84413,9.0,1.0,0.0,0.84,0.000302812,Japan,Technology,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1969195785479709,1
835.0,2022,2010,-0.01,0.19,-0.21,39.38,26.77,51.98,38.34,45.6961643,30.98548972,1.0,0.0,0.0,28.74,6.64,0.0216,0.0341,0.012,4.0,0.0,0.0,-2.7242,9.0,1.0,0.0,0.45,0.047282771,Malaysia,Health Care,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74,0.0,0.21613950219673717,1
589.0,2017,3510,-0.24,-0.22,-0.27,41.38,38.24,44.52,17.06,16.4602839,17.6541717,0.0,0.0,1.0,49.01,7.59,2.2515,0.0546,0.0106,1.0,0.0,0.0,6.37768,7.0,0.0,0.0,0.2,0.013448023,Hong Kong,Real Estate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21416128420229957,1
1197.0,2021,1010,-0.29,-0.23,-0.35,44.19,40.31,48.07,15.47,17.45696164,13.48246675,1.0,0.0,0.0,48.61,8.3,1.0653,0.0982,0.0144,8.0,1.0,1.0,1.96576,7.0,1.0,0.0,0.84,0.250233453,Taiwan,Technology,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.61,0.0,0.1538181454503673,1
522.0,2021,4050,-0.38,-0.39,-0.37,70.17,78.8,61.54,32.24,39.83690728,24.63724305,1.0,0.0,0.0,57.19,6.85,1.0663,0.067,0.0343,1.0,0.0,0.0,2.58583,10.0,1.0,0.0,0.57,0.172151458,Hong Kong,Travel and Leisure,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.19,0.0,0.26568900426449593,1
561.0,2023,4510,-0.32,-0.2,-0.44,78.09,82.51,73.67,46.28,62.57928118,29.9879081,1.0,0.0,0.0,73.93,8.33,3.1747,0.0338,0.0035,1.0,0.0,0.0,9.56872,10.0,1.0,0.0,0.48,0.288980228,Hong Kong,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.93,0.0,0.27535332409939256,1
1012.0,2023,3510,-0.39,-0.35,-0.42,69.03,72.05,66.0,30.11,36.63545757,23.57920193,1.0,0.0,0.0,55.88,6.52,0.6867,0.052,0.0081,6.0,0.0,0.0,1.13698,6.0,1.0,0.0,0.67,0.000658341,Singapore,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88,0.0,0.28387740105325976,1
311.0,2016,3020,-0.48,-0.47,-0.48,77.17,77.81,76.52,29.51,30.71579583,28.29504232,0.0,0.0,1.0,95.94,10.61,9.4271,0.0157,0.0059,3.0,1.0,1.0,20.9844,12.0,1.0,0.0,1.0,0.00069564,Japan,Financial Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26613073099122886,1
572.0,2020,1510,-0.13,-0.07,-0.18,48.82,48.8,48.84,36.05,41.49803685,30.59250302,0.0,0.0,1.0,42.6,7.34,3.2739,0.0273,0.0415,1.0,0.0,0.0,8.29365,8.0,1.0,0.0,0.45,0.02211915,Hong Kong,Telecommunications,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698631050989894,1
817.0,2021,5020,0.13,0.22,0.04,27.5,19.32,35.67,40.4,41.13560858,39.66142684,1.0,0.0,0.0,17.74,7.3,1.2621,-0.0059,0.0039,4.0,0.0,0.0,3.93223,14.0,1.0,0.0,0.65,0.116076337,Malaysia,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.74,0.0,0.2630331228325281,1
563.0,2019,6010,-0.06,-0.03,-0.1,44.3,53.73,34.86,37.9,50.61914829,25.18137848,1.0,0.0,0.0,62.07,8.05,2.4886,0.0355,0.0046,1.0,0.0,0.0,7.67427,11.0,1.0,0.0,0.65,0.001572227,Hong Kong,Energy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.07,0.0,0.26833769321875595,1
457.0,2016,5520,-0.31,-0.45,-0.17,44.6,62.97,26.23,13.28,17.66837813,8.887545345,0.0,0.0,1.0,53.09,8.6,4.7594,-0.2009,0.0092,3.0,1.0,1.0,14.60877,8.0,1.0,0.0,1.0,0.000789934,Japan,Chemical ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2801855411536497,1
1050.0,2015,5020,-0.09,0.03,-0.2,36.77,39.56,33.98,27.94,42.40410752,13.48246675,1.0,0.0,0.0,32.92,8.12,2.1668,-0.0781,0.0133,1.0,0.0,0.0,6.65501,15.0,1.0,0.0,0.62,0.005887977,Hong Kong,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.92,0.0,0.23407094090775735,1
953.0,2019,3020,-0.2,-0.28,-0.12,40.43,38.57,42.28,20.23,10.11778919,30.35066505,1.0,0.0,0.0,91.66,7.79,2.7663,0.0987,0.066,9.0,0.0,1.0,8.39027,8.0,1.0,0.0,0.33,0.00393967,Thailand,Financial Services,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66,0.0,0.24354118701557317,1
1027.0,2022,3510,-0.29,-0.27,-0.31,66.1,71.81,60.38,36.98,44.36726065,29.5949214,1.0,0.0,0.0,59.68,7.6,1.7373,0.0309,0.0042,6.0,0.0,0.0,5.27938,12.0,1.0,0.0,0.13,0.017829662,Singapore,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.68,0.0,0.2797617127397215,1
922.0,2020,4050,-0.45,-0.42,-0.48,83.16,86.0,80.31,38.13,43.73301117,32.52720677,1.0,0.0,0.0,80.21,7.54,2.0566,-0.0677,0.0238,9.0,0.0,1.0,6.24873,13.0,1.0,0.0,0.95,0.10560363,Thailand,Travel and Leisure,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.21,0.0,0.296727040860218,1
811.0,2021,4040,-0.01,0.03,-0.05,15.58,12.76,18.4,14.49,15.94684385,13.02902056,1.0,0.0,0.0,77.01,6.97,2.7284,0.0277,0.0017,4.0,0.0,0.0,8.38621,5.0,0.0,0.0,0.46,0.249736739,Malaysia,Retail,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.01,0.0,0.3157410444763113,1
810.0,2021,4030,-0.24,-0.28,-0.21,47.96,43.59,52.32,23.56,15.46360616,31.65054414,1.0,0.0,0.0,71.47,6.75,3.1405,0.1162,0.045,4.0,0.0,0.0,7.75447,7.0,1.0,0.0,0.24,0.000344892,Malaysia,Media,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.47,0.0,0.3363870469531923,1
1056.0,2020,4510,-0.07,0.02,-0.16,33.07,26.06,40.08,26.26,28.54122622,23.97218863,1.0,0.0,0.0,41.3,5.7,0.2226,0.0516,0.0144,6.0,0.0,0.0,-0.92896,8.0,1.0,0.0,0.25,0.004482972,Singapore,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,0.0,0.323819883052484,1
1069.0,2018,5020,-0.2,-0.13,-0.27,41.26,34.91,47.6,20.82,21.41347025,20.22370012,0.0,0.0,0.0,86.38,6.43,0.4212,0.0477,0.0233,6.0,0.0,0.0,0.55571,10.0,1.0,0.0,0.64,1.86562e-05,Singapore,Industrial Goods and Services,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31383128657553516,1
163.0,2020,4020,-0.22,-0.26,-0.18,40.65,48.35,32.94,18.87,22.44035035,15.29625151,0.0,0.0,1.0,46.42,8.21,0.2362,0.0276,0.0057,3.0,1.0,1.0,0.14096,8.0,1.0,0.0,0.93,0.002718187,Japan,Consumer Products and Services,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14964222874482755,1
420.0,2020,1510,-0.21,-0.02,-0.41,68.63,68.17,69.08,47.28,66.0525521,28.50665054,1.0,0.0,0.0,71.91,9.99,5.0795,0.0577,0.0426,3.0,1.0,1.0,12.68177,11.0,1.0,0.0,0.39,0.005406333,Japan,Telecommunications,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.91,0.0,0.15675185176511192,1
1193.0,2015,5020,0.14,0.1,0.17,14.9,22.42,7.38,28.43,32.49773482,24.36517533,0.0,0.0,1.0,35.49,7.64,0.0856,0.0712,0.0206,8.0,1.0,1.0,-1.96515,7.0,1.0,0.0,0.87,0.046305476,Taiwan,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14657129430961663,1
240.0,2015,5020,-0.38,-0.3,-0.47,56.19,49.9,62.47,17.74,19.63153126,15.84038694,0.0,0.0,1.0,47.85,9.08,1.2159,0.0265,0.0082,3.0,1.0,1.0,3.27989,13.0,1.0,0.0,1.0,0.000808859,Japan,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14247524320469293,1
251.0,2017,4050,-0.23,-0.31,-0.15,39.03,52.39,25.67,15.68,21.05104198,10.30834341,0.0,0.0,1.0,46.38,8.79,0.2353,0.0753,0.0158,3.0,1.0,1.0,0.61033,19.0,1.0,0.0,0.94,0.000304727,Japan,Travel and Leisure,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14947079046559436,1
549.0,2020,4020,-0.09,0.15,-0.33,53.46,40.56,66.35,44.2,55.20990637,33.19226119,1.0,0.0,0.0,15.85,7.81,0.9303,0.0521,0.0192,1.0,0.0,0.0,-1.40318,18.0,1.0,0.0,0.11,0.002429502,Hong Kong,Consumer Products and Services,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85,0.0,0.1718548390316716,1
1172.0,2015,1010,-0.02,-0.06,0.02,54.08,63.59,44.56,52.04,57.77710661,46.31197098,1.0,0.0,0.0,25.64,7.66,0.0798,0.0188,0.01,8.0,1.0,1.0,-0.8417,9.0,1.0,0.0,0.33,0.669733986,Taiwan,Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,0.0,0.16263550956515843,1
544.0,2023,3510,-0.43,-0.48,-0.39,74.05,81.17,66.92,30.64,33.01117487,28.26481258,1.0,0.0,0.0,25.34,7.81,0.3126,0.0091,0.0045,1.0,0.0,0.0,0.27895,7.0,1.0,0.0,0.31,0.003400095,Hong Kong,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.34,0.0,0.1602907244439149,1
133.0,2022,5520,-0.06,0.02,-0.15,58.61,72.25,44.96,52.38,74.44880701,30.32043531,0.0,0.0,1.0,57.24,8.76,0.6569,0.0426,0.0086,3.0,1.0,1.0,1.31506,8.0,1.0,0.0,0.89,0.002515552,Japan,Chemical ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13311515975477828,1
1230.0,2022,1010,-0.1,0.02,-0.22,77.5,66.87,88.13,67.06,68.37813349,65.7496977,0.0,0.0,1.0,79.32,8.63,1.5079,0.0344,0.0086,8.0,1.0,1.0,3.98482,9.0,1.0,0.0,1.0,0.044540033,Taiwan,Technology,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18027419384407137,1
605.0,2017,5510,-0.13,-0.15,-0.12,24.04,15.99,32.08,10.73,1.238296587,20.22370012,1.0,0.0,0.0,49.4,7.82,1.0501,0.0767,0.012,1.0,0.0,0.0,2.75758,8.0,0.0,0.0,0.36,0.036576019,Hong Kong,Basic Resources,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.4,0.0,0.16370339205994522,1
442.0,2021,3510,-0.27,-0.02,-0.51,75.94,73.69,78.19,49.03,71.30776201,26.75332527,0.0,0.0,1.0,65.22,9.42,2.5159,0.0109,0.0073,3.0,1.0,1.0,7.58254,12.0,1.0,0.0,0.79,0.000551039,Japan,Real Estate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16719712788939134,1
827.0,2016,2010,-0.13,-0.02,-0.24,17.99,2.01,33.96,5.23,0,10.45949214,1.0,0.0,0.0,27.39,6.29,0.1652,0.151,0.0417,4.0,0.0,0.0,-3.11318,8.0,0.0,0.0,0.43,0.036917547,Malaysia,Health Care,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39,0.0,0.17249271645213946,1
993.0,2021,5020,-0.13,-0.1,-0.15,52.67,54.15,51.18,39.82,43.67260646,35.97339782,1.0,0.0,0.0,72.66,7.26,0.12,0.1143,0.0508,9.0,0.0,1.0,-2.84187,9.0,1.0,0.0,0.34,0.187942035,Thailand,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.66,0.0,0.16779215420457613,1
827.0,2017,2010,-0.18,0.0,-0.36,27.29,0.93,53.64,9.3,0.906070674,17.68440145,1.0,0.0,0.0,36.84,6.36,0.1843,0.1338,0.0495,4.0,0.0,0.0,-2.36044,8.0,1.0,0.0,0.43,0.036917547,Malaysia,Health Care,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84,0.0,0.20896156199707608,1
884.0,2017,5020,-0.12,-0.14,-0.09,33.13,24.4,41.86,21.23,10.08758683,32.37605804,1.0,0.0,0.0,58.25,8.33,2.8904,0.0695,0.0425,5.0,1.0,0.0,7.77919,7.0,1.0,0.0,0.86,0.131759312,Philippines,Industrial Goods and Services,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.25,0.0,0.19075330320974035,1
1236.0,2017,4010,-0.18,-0.21,-0.15,33.8,38.84,28.76,15.76,17.63817578,13.87545345,1.0,0.0,0.0,54.92,8.41,1.8841,0.0105,0.006,8.0,1.0,1.0,5.48274,10.0,1.0,0.0,0.55,0.387261561,Taiwan,Automobiles and Parts,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.92,0.0,0.20104281029336132,1
