no,year,icbcode,gap,gap_e,gap_s,es,e,s,esdis,edis,sdis,family,gov,instit,g,size,lev,roa,mtb,country,capitalism,legal,kz,boardSize,CSRcmte,CEOdual,freeFloatShareholding,insiderShareholding,country_name,industry_name,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,industry_1010,industry_1510,industry_2010,industry_3010,industry_3020,industry_3030,industry_3510,industry_4010,industry_4020,industry_4030,industry_4040,industry_4050,industry_4510,industry_4520,industry_5010,industry_5020,industry_5510,industry_5520,industry_6010,industry_6510,g_family,g_gov,propensity_score,_weight
546.0,2020,5020,-0.02,-0.02,-0.02,31.82,39.83,23.8,30.02,38.20598007,21.82587666,1.0,0.0,0.0,76.9,6.0,0.9502,0.0284,0.0066,1.0,0.0,0.0,-1.85187,7.0,0.0,1.0,0.42,0.076838245,Hong Kong,Industrial Goods and Services,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.9,0.0,0.6679448851764364,1
546.0,2021,5020,-0.05,-0.01,-0.08,34.77,39.53,30.01,30.02,38.20598007,21.82587666,1.0,0.0,0.0,74.68,6.14,1.1092,0.0259,0.0061,1.0,0.0,0.0,-1.90002,7.0,1.0,1.0,0.42,0.076838245,Hong Kong,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.68,0.0,0.5900437991248924,1
546.0,2022,5020,-0.03,0.01,-0.07,32.97,36.97,28.97,30.02,38.20598007,21.82587666,1.0,0.0,0.0,71.6,6.15,1.2744,0.0262,0.0051,1.0,0.0,0.0,-1.89841,6.0,1.0,1.0,0.49,0.076838245,Hong Kong,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.6,0.0,0.604304369068553,1
546.0,2023,5020,0.02,0.03,0.01,27.83,35.29,20.36,30.02,38.20598007,21.82587666,1.0,0.0,0.0,82.76,6.15,1.4176,0.0246,0.0079,1.0,0.0,0.0,-1.79498,6.0,1.0,0.0,0.49,0.076838245,Hong Kong,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.76,0.0,0.47456706360709916,1
549.0,2015,4020,0.07,0.02,0.13,0.0,0.0,0.0,7.39,1.600724857,13.18016929,1.0,0.0,0.0,0.0,7.78,0.3827,0.0951,0.0267,1.0,0.0,0.0,-1.36276,0.0,0.0,0.0,0.11,0.002429502,Hong Kong,Consumer Products and Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6579607773472724,1
549.0,2016,4020,0.18,0.16,0.2,0.0,0.0,0.0,18.05,16.4602839,19.64933495,1.0,0.0,0.0,0.0,7.74,0.4135,0.0541,0.016,1.0,0.0,0.0,-3.46772,0.0,0.0,0.0,0.11,0.002429502,Hong Kong,Consumer Products and Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6391336680407592,1
549.0,2017,4020,0.3,0.32,0.29,0.0,0.0,0.0,30.29,31.56146179,29.02055623,1.0,0.0,0.0,0.0,7.69,0.3147,0.0619,0.0245,1.0,0.0,0.0,-2.95529,0.0,0.0,0.0,0.11,0.002429502,Hong Kong,Consumer Products and Services,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6442926665531308,1
549.0,2018,4020,0.35,0.41,0.29,0.0,0.0,0.0,35.12,41.22621564,29.02055623,1.0,0.0,0.0,0.0,7.76,0.3967,0.0803,0.0322,1.0,0.0,0.0,-2.58489,0.0,0.0,0.0,0.11,0.002429502,Hong Kong,Consumer Products and Services,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489530409858476,1
549.0,2019,4020,-0.04,0.18,-0.26,45.86,37.04,54.67,42.12,55.20990637,29.02055623,1.0,0.0,0.0,16.17,7.79,0.5876,0.0814,0.0327,1.0,0.0,0.0,-2.6856,17.0,1.0,0.0,0.11,0.002429502,Hong Kong,Consumer Products and Services,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,0.0,0.3531491954890945,1
549.0,2020,4020,-0.09,0.15,-0.33,53.46,40.56,66.35,44.2,55.20990637,33.19226119,1.0,0.0,0.0,15.85,7.81,0.9303,0.0521,0.0192,1.0,0.0,0.0,-1.40318,18.0,1.0,0.0,0.11,0.002429502,Hong Kong,Consumer Products and Services,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85,0.0,0.3368704658445109,1
549.0,2021,4020,-0.11,0.11,-0.33,53.28,40.73,65.82,42.51,51.82724252,33.19226119,1.0,0.0,0.0,28.05,7.81,0.4433,0.0981,0.0389,1.0,0.0,0.0,-0.60056,16.0,1.0,0.0,0.17,0.002429502,Hong Kong,Consumer Products and Services,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.05,0.0,0.3673364009038169,1
549.0,2022,4020,-0.23,0.0,-0.47,70.66,57.84,83.47,47.19,58.01872546,36.36638452,1.0,0.0,0.0,41.88,7.94,0.7728,0.0923,0.0396,1.0,0.0,0.0,-0.94042,16.0,1.0,0.0,0.17,0.002429502,Hong Kong,Consumer Products and Services,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.88,0.0,0.3498440670555164,1
549.0,2023,4020,-0.23,0.02,-0.47,70.67,56.81,84.53,48.14,58.35095137,37.93833132,1.0,0.0,0.0,40.53,7.94,0.6823,0.067,0.0601,1.0,0.0,0.0,-0.52015,16.0,1.0,0.0,0.17,0.002429502,Hong Kong,Consumer Products and Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53,0.0,0.34127698173846366,1
561.0,2015,4510,-0.47,-0.48,-0.46,46.91,47.77,46.04,0.0,0,0,1.0,0.0,0.0,64.47,8.13,2.0634,0.0158,0.0126,1.0,0.0,0.0,6.08845,12.0,0.0,0.0,0.49,0.288980228,Hong Kong,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.47,0.0,0.44876037926291024,1
561.0,2016,4510,-0.46,-0.41,-0.52,46.47,40.88,52.06,0.0,0,0,1.0,0.0,0.0,72.39,8.12,2.0155,0.0166,0.0084,1.0,0.0,0.0,6.07748,11.0,1.0,0.0,0.47,0.288980228,Hong Kong,"Food, Beverage and Tobacco",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.39,0.0,0.3787590305797515,1
561.0,2017,4510,-0.2,-0.08,-0.32,50.41,42.56,58.25,30.71,34.974328,26.45102781,1.0,0.0,0.0,61.37,8.2,2.5343,0.0174,0.0105,1.0,0.0,0.0,7.6646,11.0,1.0,0.0,0.47,0.288980228,Hong Kong,"Food, Beverage and Tobacco",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.37,0.0,0.3899436083935681,1
561.0,2018,4510,-0.31,-0.19,-0.43,68.06,61.53,74.58,37.12,42.64572637,31.59008464,1.0,0.0,0.0,65.51,8.21,2.7906,0.0167,0.0077,1.0,0.0,0.0,8.51335,10.0,1.0,0.0,0.49,0.288980228,Hong Kong,"Food, Beverage and Tobacco",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.51,0.0,0.40134815210361574,1
561.0,2019,4510,-0.31,-0.22,-0.41,71.06,71.72,70.4,39.87,49.95469647,29.77629988,1.0,0.0,0.0,53.1,8.23,3.1035,0.0106,0.0053,1.0,0.0,0.0,9.51192,9.0,1.0,0.0,0.48,0.288980228,Hong Kong,"Food, Beverage and Tobacco",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0.42381244558081815,1
561.0,2020,4510,-0.22,-0.06,-0.39,68.59,66.52,70.65,46.3,60.61612806,31.98307134,1.0,0.0,0.0,54.95,8.32,3.4836,0.0171,0.0027,1.0,0.0,0.0,10.63838,11.0,1.0,0.0,0.48,0.288980228,Hong Kong,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.95,0.0,0.4018743794719743,1
561.0,2021,4510,-0.24,-0.12,-0.35,71.59,74.41,68.76,48.08,62.57928118,33.58524788,1.0,0.0,0.0,71.71,8.31,3.4408,0.0234,0.0046,1.0,0.0,0.0,10.49682,10.0,1.0,0.0,0.48,0.288980228,Hong Kong,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.71,0.0,0.4029782215678122,1
561.0,2022,4510,-0.33,-0.22,-0.44,78.89,83.32,74.46,45.57,61.15977046,29.9879081,1.0,0.0,0.0,77.21,8.3,3.4311,0.0284,0.0049,1.0,0.0,0.0,10.44016,10.0,1.0,0.0,0.48,0.288980228,Hong Kong,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.21,0.0,0.40072695152577453,1
561.0,2023,4510,-0.32,-0.2,-0.44,78.09,82.51,73.67,46.28,62.57928118,29.9879081,1.0,0.0,0.0,73.93,8.33,3.1747,0.0338,0.0035,1.0,0.0,0.0,9.56872,10.0,1.0,0.0,0.48,0.288980228,Hong Kong,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.93,0.0,0.4013250717483359,1
563.0,2015,6010,0.01,0.08,-0.06,37.17,44.43,29.91,38.4,52.88432498,23.91172914,1.0,0.0,0.0,78.77,7.98,2.8111,0.0566,0.0176,1.0,0.0,0.0,7.88323,10.0,1.0,1.0,0.64,0.001572227,Hong Kong,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.77,0.0,0.5314486323761508,1
563.0,2016,6010,-0.02,0.03,-0.06,50.47,63.79,37.14,48.91,66.71700393,31.10640871,1.0,0.0,0.0,56.12,7.99,2.0618,0.0458,0.0088,1.0,0.0,0.0,6.26642,12.0,1.0,1.0,0.62,0.001572227,Hong Kong,Energy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.12,0.0,0.5151559333068498,1
563.0,2017,6010,0.04,0.17,-0.09,44.96,52.7,37.22,49.05,69.55602537,28.53688029,1.0,0.0,0.0,54.06,8.11,2.5552,0.0406,0.0061,1.0,0.0,0.0,7.7127,12.0,1.0,0.0,0.67,0.001572227,Hong Kong,Energy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.06,0.0,0.39579784621775865,1
563.0,2018,6010,-0.05,0.01,-0.11,44.12,51.67,36.57,39.15,52.34068257,25.96735187,1.0,0.0,0.0,47.66,8.11,2.8225,0.0252,0.0074,1.0,0.0,0.0,8.70226,12.0,1.0,0.0,0.67,0.001572227,Hong Kong,Energy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.66,0.0,0.3983035990496305,1
563.0,2019,6010,-0.06,-0.03,-0.1,44.3,53.73,34.86,37.9,50.61914829,25.18137848,1.0,0.0,0.0,62.07,8.05,2.4886,0.0355,0.0046,1.0,0.0,0.0,7.67427,11.0,1.0,0.0,0.65,0.001572227,Hong Kong,Energy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.07,0.0,0.4017693152972414,1
563.0,2020,6010,0.02,0.09,-0.05,38.89,49.03,28.74,40.53,57.68649955,23.36759371,1.0,0.0,0.0,55.33,7.98,2.5557,-0.0273,0.0027,1.0,0.0,0.0,7.92337,11.0,1.0,0.0,0.68,0.001572227,Hong Kong,Energy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.33,0.0,0.3872302111587584,1
563.0,2021,6010,-0.2,-0.06,-0.34,60.13,60.57,59.68,40.24,54.3038357,26.1789601,1.0,0.0,0.0,54.72,7.89,0.4341,0.0914,0.0151,1.0,0.0,0.0,1.21423,10.0,1.0,0.0,0.75,0.001572227,Hong Kong,Energy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.72,0.0,0.4218644248196604,1
563.0,2022,6010,-0.21,-0.05,-0.37,60.93,57.23,64.63,40.05,52.34068257,27.75090689,1.0,0.0,0.0,60.88,7.98,0.3151,0.2161,0.0134,1.0,0.0,0.0,0.75304,9.0,1.0,0.0,0.76,0.001572227,Hong Kong,Energy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.88,0.0,0.47211718984097206,1
563.0,2023,6010,-0.26,-0.16,-0.36,62.96,63.94,61.98,37.28,48.38417397,26.1789601,1.0,0.0,0.0,65.37,7.96,0.3639,0.0335,0.0115,1.0,0.0,0.0,0.90887,9.0,1.0,0.0,0.76,0.001572227,Hong Kong,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.37,0.0,0.4010607681409369,1
564.0,2015,4040,-0.04,-0.05,-0.02,16.98,20.25,13.7,13.39,14.79915433,11.97097944,1.0,0.0,0.0,11.0,6.58,0.0,0.1119,0.024,1.0,0.0,0.0,-4.89427,10.0,0.0,1.0,0.56,0.018038888,Hong Kong,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.6801216319341763,1
564.0,2016,4040,-0.35,-0.35,-0.34,58.08,61.73,54.42,23.45,26.66868016,20.22370012,1.0,0.0,0.0,49.45,6.61,0.107,0.1106,0.02,1.0,0.0,0.0,-4.66478,9.0,0.0,1.0,0.63,0.018038888,Hong Kong,Retail,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.45,0.0,0.6638667017404303,1
564.0,2017,4040,-0.34,-0.35,-0.33,57.57,61.66,53.48,23.45,26.66868016,20.22370012,1.0,0.0,0.0,49.11,6.63,0.102,0.1205,0.0222,1.0,0.0,0.0,-4.83441,8.0,0.0,1.0,0.69,0.018038888,Hong Kong,Retail,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.11,0.0,0.6770957883155229,1
564.0,2018,4040,-0.33,-0.36,-0.31,57.28,62.45,52.11,23.96,26.66868016,21.25151149,1.0,0.0,0.0,43.58,6.61,0.1068,0.1159,0.0267,1.0,0.0,0.0,-5.59945,8.0,0.0,1.0,0.76,0.018038888,Hong Kong,Retail,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.58,0.0,0.6771983993261965,1
564.0,2019,4040,-0.34,-0.32,-0.36,58.3,59.03,57.57,23.96,26.66868016,21.25151149,1.0,0.0,0.0,53.4,6.71,0.5201,0.0578,0.0233,1.0,0.0,0.0,-2.95808,9.0,0.0,1.0,0.76,0.018038888,Hong Kong,Retail,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4,0.0,0.6447193944156921,1
564.0,2020,4040,-0.35,-0.28,-0.42,58.62,54.4,62.84,23.96,26.66868016,21.25151149,1.0,0.0,0.0,46.42,6.63,0.3721,-0.0151,0.0098,1.0,0.0,0.0,-0.20975,9.0,0.0,1.0,0.76,0.018038888,Hong Kong,Retail,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42,0.0,0.6369484867172297,1
564.0,2021,4040,-0.29,-0.23,-0.35,58.06,52.61,63.51,29.37,29.93053458,28.808948,1.0,0.0,0.0,45.01,6.61,0.3351,0.0506,0.0101,1.0,0.0,0.0,-1.35633,9.0,0.0,1.0,0.76,0.018038888,Hong Kong,Retail,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.01,0.0,0.6579299497276773,1
564.0,2022,4040,-0.3,-0.23,-0.37,64.8,63.97,65.62,34.81,40.80338266,28.808948,1.0,0.0,0.0,37.79,6.6,0.2697,0.071,0.0112,1.0,0.0,0.0,-2.42409,8.0,0.0,1.0,0.71,0.018038888,Hong Kong,Retail,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.79,0.0,0.677850870351333,1
566.0,2021,3020,-0.29,-0.27,-0.31,51.3,46.56,56.03,22.33,20.02416188,24.63724305,1.0,0.0,0.0,60.79,8.12,0.7624,0.0282,0.0053,1.0,0.0,0.0,2.12372,6.0,1.0,0.0,0.24,0.017219863,Hong Kong,Financial Services,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.79,0.0,0.4384791289590376,1
566.0,2022,3020,-0.23,-0.22,-0.24,48.54,44.1,52.98,25.5,21.98731501,29.02055623,1.0,0.0,0.0,56.14,8.11,0.7912,0.0225,0.0048,1.0,0.0,0.0,2.22749,6.0,1.0,0.0,0.24,0.017219863,Hong Kong,Financial Services,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.14,0.0,0.44073949479352315,1
566.0,2023,3020,-0.25,-0.25,-0.25,60.28,66.7,53.86,35.41,41.8000604,29.02055623,1.0,0.0,0.0,58.36,8.12,0.7588,0.0371,0.0037,1.0,0.0,0.0,2.10864,6.0,1.0,0.0,0.24,0.017219863,Hong Kong,Financial Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.36,0.0,0.44388605726379626,1
570.0,2015,3510,-0.35,-0.41,-0.28,57.99,57.7,58.28,23.47,16.79250982,30.13905683,1.0,0.0,0.0,28.29,8.53,0.2026,0.0677,0.0075,1.0,0.0,0.0,0.15788,20.0,1.0,0.0,0.3,0.000529102,Hong Kong,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.29,0.0,0.29585208924113576,1
570.0,2016,3510,-0.42,-0.59,-0.26,65.79,75.88,55.7,23.47,16.79250982,30.13905683,1.0,0.0,0.0,14.13,8.55,0.2128,0.0657,0.0056,1.0,0.0,0.0,-0.01881,18.0,1.0,0.0,0.28,0.000529102,Hong Kong,Real Estate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13,0.0,0.32518964101807546,1
570.0,2017,3510,-0.39,-0.56,-0.21,69.2,83.9,54.5,30.61,27.48414376,33.73639661,1.0,0.0,0.0,9.94,8.61,0.268,0.0814,0.0061,1.0,0.0,0.0,0.04041,18.0,1.0,0.0,0.27,0.000529102,Hong Kong,Real Estate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94,0.0,0.3317503815943083,1
570.0,2018,3510,-0.39,-0.53,-0.25,70.46,82.66,58.25,31.59,29.44729689,33.73639661,1.0,0.0,0.0,8.77,8.64,0.2731,0.0749,0.0066,1.0,0.0,0.0,0.16064,17.0,1.0,0.0,0.27,0.000529102,Hong Kong,Real Estate,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,0.0,0.34084996929424727,1
570.0,2019,3510,-0.28,-0.31,-0.25,70.26,80.23,60.28,42.31,49.07882815,35.55018138,1.0,0.0,0.0,8.94,8.66,0.2871,0.0391,0.0069,1.0,0.0,0.0,0.07056,17.0,1.0,1.0,0.27,0.000529102,Hong Kong,Real Estate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94,0.0,0.44232270886326347,1
570.0,2020,3510,-0.26,-0.17,-0.35,70.08,73.17,66.99,44.0,55.84415584,32.16444982,1.0,0.0,0.0,8.71,8.66,0.2692,0.0232,0.0048,1.0,0.0,0.0,0.0594,17.0,1.0,1.0,0.27,0.000529102,Hong Kong,Real Estate,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,0.0,0.4366616532870731,1
570.0,2021,3510,-0.2,-0.1,-0.3,70.2,68.77,71.62,50.12,58.743582,41.50544135,1.0,0.0,0.0,10.79,8.74,0.4691,0.0271,0.005,1.0,0.0,0.0,0.66284,18.0,1.0,1.0,0.27,0.000529102,Hong Kong,Real Estate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79,0.0,0.42368343950062676,1
570.0,2022,3510,-0.23,-0.04,-0.42,79.71,71.2,88.21,56.54,67.3512534,45.7376058,1.0,0.0,0.0,11.28,8.72,0.4488,0.0188,0.0049,1.0,0.0,0.0,0.73257,17.0,1.0,1.0,0.27,0.000529102,Hong Kong,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28,0.0,0.4332998953185607,1
